"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
108,63,5885,280,1,0,7,7.2,0,0.61,140,140,-0.82,190.87,125,292.32,0.0154,-5.4371,0.2279,-5.0371,0.0168,0,1,50,0,0.4581,1,0.4099,"Rancho Mirage - G Ford & B Hope",1302,12953,32.3,-115.267,5.5,14.4,33.787,-116.41,0.038194,0.10775,"S632",292.313333181287,1,33.787,-116.41,1110.60320210072,3758.11894382669,7,3.57358351534351,1228.98840318327,3600.07469698593
108,64,5886,280,1,0,7,7.2,0,0.61,130.72,130.71,2.14,181.49,125,311.18,0.0172,-5.4926,0.4036,-5.1825,0.0168,1,0.52,50,0,0.4459,1,0.7258,"Indian Wells - Hwy111 & El Dorad",1303,12966,32.3,-115.267,5.5,14.4,33.723,-116.338,0.049312,0.16042,"S619",311.186666523846,0.52,33.723,-116.338,1117.74761002254,3751.4363223793,7,0.798634713160158,1228.98840318327,3600.07469698593
108,65,5887,280,1,0,7,7.2,0,0.61,228.64,228.64,-117.42,274.82,125,345.34,0.0058,-5.0659,0.0511,-5.7207,0.0168,-31,0.32,50,0,0.4192,1,0.092,"Orange - Chapman & Esplanada",2999,13067,32.3,-115.267,5.5,14.4,33.786,-117.809,0.011404,0.017229,"S850",345.319999420827,0.32,33.786,-117.809,980.828940676367,3750.56101530809,1,0.230748752599761,1228.98840318327,3600.07469698593
108,66,5888,280,1,0,7,7.2,0,0.61,228.35,228.35,-108.08,276.85,125,484.66,0.0058,-4.8446,0.1951,-5.9334,0.0168,-28,0.32,50,0,0.2658,1,0.3508,"Anaheim - Hwy 91 & Weir Cyn Rd",1305,13068,32.3,-115.267,5.5,14.4,33.863,-117.742,0.011318,0.020628,"S696",484.679999587357,0.32,33.863,-117.742,986.603550912266,3759.42804105788,9,5.48680672837495,1228.98840318327,3600.07469698593
108,67,5889,280,1,0,7,7.2,0,0.61,230.77,230.77,-121.71,275.89,125,301.93,0.0057,-4.8922,-0.1109,-5.6301,0.0168,-32,0.32,50,0,0.4521,1,-0.1995,"Santa Ana - Grand & Santa Clara",3000,13069,32.3,-115.267,5.5,14.4,33.768,-117.85,0.010113,0.019041,"S851",301.909999668783,0.32,33.768,-117.85,977.127438264165,3748.37088331238,1,3.75057125637915,1228.98840318327,3600.07469698593
108,68,5890,280,1,0,7,7.2,0,0.61,200.62,200.62,-120.52,242.45,125,350.06,0.0078,-4.9761,0.8544,-5.5985,0.0168,-37,-999,50,0,0.415,1,1.5365,"San Juan Capistrano - I5",3001,13070,32.3,-115.267,5.5,14.4,33.485,-117.669,0.033826,0.052752,"S852",350.079999428702,-999,33.485,-117.669,995.538790706326,3717.79733656797,9,22.2297468419015,1228.98840318327,3600.07469698593
108,69,5891,280,1,0,7,7.2,0,0.61,210.47,210.47,-80.61,263.05,125,333.31,0.007,-5.3562,0.4353,-5.6323,0.0168,-23,0.32,50,0,0.4292,1,0.7827,"Riverside - Hwy 91 & Van Buren",1306,13079,32.3,-115.267,5.5,14.4,33.917,-117.443,0.020504,0.033668,"S633",333.304999962497,0.32,33.917,-117.443,1013.98135836896,3766.88731696351,9,8.83559331032091,1228.98840318327,3600.07469698593
108,70,5892,280,1,0,7,7.2,0,0.61,201.67,201.67,-62.26,255.6,125,414.83,0.0077,-5.0736,0.6941,-5.7382,0.0168,-18,-999,50,0,0.3487,1,1.2482,"Moreno Valley - Sunny Mead & Vil",1307,13080,32.3,-115.267,5.5,14.4,33.968,-117.252,0.026356,0.061365,"S624",414.80999975893,-999,33.968,-117.252,1031.35108995081,3773.52972210689,9,7.88787323214607,1228.98840318327,3600.07469698593
108,71,5893,280,1,0,7,7.2,0,0.61,173.04,173.04,-82.83,224.27,125,576.02,0.0105,-5.2197,-0.4071,-5.8891,0.0168,-29,-999,50,0,0.1647,1,-0.7322,"Murrieta - Clinton Keith",3002,13081,32.3,-115.267,5.5,14.4,33.565,-117.264,0.010178,0.02614,"S853",576.009999913196,-999,33.565,-117.264,1032.73987720432,3728.69914694759,9,38.7495979213756,1228.98840318327,3600.07469698593
108,72,5894,280,1,0,7,7.2,0,0.61,169.07,169.07,-53.05,224.11,125,333.7,0.011,-5.1492,0.7267,-5.4359,0.0168,-18,-999,50,0,0.4289,1,1.3069,"Hemet - Cawston & Devonshire",1308,13093,32.3,-115.267,5.5,14.4,33.751,-117.015,0.042687,0.093942,"S615",333.7,-999,33.751,-117.015,1054.69743583697,3750.67920365274,9,35.1768779376831,1228.98840318327,3600.07469698593
108,73,5895,280,1,0,7,7.2,0,0.61,182.04,182.04,-59.64,236.53,125,436.06,0.0095,-5.1631,0.583,-5.703,0.0168,-19,-999,50,0,0.324,1,1.0484,"Nuevo - 11th & Lakeview",3003,13095,32.3,-115.267,5.5,14.4,33.818,-117.133,0.028481,0.053177,"S854",436.06,-999,33.818,-117.133,1043.32087426171,3757.49114132476,9,25.8120937523247,1228.98840318327,3600.07469698593
108,74,5896,280,1,0,7,7.2,0,0.61,182.33,182.33,-76.58,235.12,125,646,0.0095,-5.1215,-0.1079,-6.0185,0.0168,-25,-999,50,0,0.1061,1,-0.1941,"Canyon Lake Vacation Dr&San Joaq",1310,13096,32.3,-115.267,5.5,14.4,33.699,-117.267,0.011773,0.022257,"S612",646,-999,33.699,-117.267,1031.63314861761,3743.56932252183,9,28.805064279907,1228.98840318327,3600.07469698593
108,75,5897,280,1,0,7,7.2,0,0.61,176.72,176.72,-82.19,228.28,125,338.28,0.0101,-5.1547,0.3898,-5.4784,0.0168,-28,-999,50,0,0.4252,1,0.701,"Wildomar - Palomar",3004,13097,32.3,-115.267,5.5,14.4,33.604,-117.279,0.027824,0.062027,"S855",338.294999889148,-999,33.604,-117.279,1031.10482066038,3732.95413643528,9,34.6030256591836,1228.98840318327,3600.07469698593
108,76,5898,280,1,0,7,7.2,0,0.61,213.07,213.06,-88.12,264.71,125,354.82,0.0068,-5.2874,-0.3116,-5.686,0.0168,-24,0.32,50,0,0.4107,1,-0.5604,"Corona - Hwy 91 & McKinley",1311,13098,32.3,-115.267,5.5,14.4,33.884,-117.514,0.0091477,0.025037,"S856",354.80499989431,0.32,33.884,-117.514,1007.60307783948,3762.86738464236,9,3.24192609653382,1228.98840318327,3600.07469698593
108,77,5899,280,1,0,7,7.2,0,0.61,218.2,218.19,-95.07,268.85,125,420,0.0065,-4.9869,0.2224,-5.816,0.0168,-26,0.32,50,0,0.3428,1,0.4,"Corona - 6th & Smith",1312,13099,32.3,-115.267,5.5,14.4,33.876,-117.593,0.01373,0.041795,"S699",420,0.32,33.876,-117.593,1000.33202095902,3761.58986283206,5,1.71169367681056,1228.98840318327,3600.07469698593
108,78,5900,280,1,0,7,7.2,0,0.61,221.27,221.27,-98.69,271.38,125,390.08,0.0063,-4.8502,0.0165,-5.7792,0.0168,-26,0.32,50,0,0.3759,1,0.0297,"Corona - Green River & Cyn Crest",1313,13100,32.3,-115.267,5.5,14.4,33.875,-117.636,0.01124,0.018252,"S700",390.08,0.32,33.875,-117.636,996.354426985365,3761.26947901438,9,1.68309315335113,1228.98840318327,3600.07469698593
108,79,5901,280,1,0,7,7.2,0,0.61,213.2,213.2,-79.2,265.93,125,389.95,0.0068,-5.3651,-0.3353,-5.7508,0.0168,-22,0.32,50,0,0.376,1,-0.603,"Riverside Airport",275,13123,32.3,-115.267,5.5,14.4,33.951,-117.446,0.0085674,0.035096,"S207",389.970832554262,0.32,33.951,-117.446,1013.49854325885,3770.64876021556,9,6.7397208843987,1228.98840318327,3600.07469698593
108,80,5902,280,1,0,7,7.2,0,0.61,145.73,145.73,-106.04,182.35,125,482.19,0.0143,-5.385,-0.0968,-5.6264,0.0168,-47,-999,50,0,0.2687,1,-0.174,"Encinitas - Village Park",3005,13141,32.3,-115.267,5.5,14.4,33.054,-117.245,0.02078,0.057526,"S857",482.19,-999,33.054,-117.245,1037.64873269985,3672.03107821525,9,83.9815199749619,1228.98840318327,3600.07469698593
108,81,5903,280,1,0,7,7.2,0,0.61,142.12,142.12,-94.96,184.68,125,383.71,0.015,-5.4779,-0.2695,-5.4265,0.0168,-42,-999,50,0,0.3825,1,-0.4847,"San Marcos - Mission",3006,13142,32.3,-115.267,5.5,14.4,33.144,-117.165,0.019922,0.053397,"S858",383.71,-999,33.144,-117.165,1044.57499748952,3682.44394532712,9,81.0602662362333,1228.98840318327,3600.07469698593
108,82,5904,280,1,0,7,7.2,0,0.61,227.47,227.46,-132.62,268.45,125,339.6,0.0059,-4.9283,0.48,-5.7049,0.0168,-36,0.32,50,0,0.4241,1,0.8631,"Newport Bch - Irvine Ave. F.S",276,13160,32.3,-115.267,5.5,14.4,33.634,-117.902,0.017878,0.024478,"S432",339.6,0.32,33.634,-117.902,973.041500965163,3733.25084975105,1,2.24754746876666,1228.98840318327,3600.07469698593
108,83,5905,280,1,0,7,7.2,0,0.61,235.13,235.13,-99.86,285.44,125,349.33,0.0054,-4.9513,0.276,-5.7505,0.0168,-25,0.32,50,0,0.4157,1,0.4964,"Chino Hills - Hwy 71",3007,13162,32.3,-115.267,5.5,14.4,33.99,-117.718,0.013326,0.022849,"S859",349.33,0.32,33.99,-117.718,988.099254159616,3773.64635075223,5,0.112180994452351,1228.98840318327,3600.07469698593
108,84,5906,280,1,0,7,7.2,0,0.61,159.89,159.89,-76.57,211.84,125,416.15,0.0122,-5.034,0.4231,-5.573,0.0168,-29,-999,50,0,0.3472,1,0.7608,"Temecula - 6th & Mercedes",277,13172,32.3,-115.267,5.5,14.4,33.496,-117.149,0.031749,0.057015,"S213",416.168749296048,-999,33.496,-117.149,1043.86895914131,3721.63349686578,9,51.6609415987768,1228.98840318327,3600.07469698593
108,85,5907,280,1,0,7,7.2,0,0.61,236.71,236.71,-139.14,276.46,125,315.52,0.0053,-4.5649,0.5819,-5.6542,0.0168,-36,0.4,50,0,0.4428,1,1.0465,"Huntington Beach - Lake St",278,13197,32.3,-115.267,5.5,14.4,33.662,-117.997,0.018626,0.038641,"S256",315.513333192467,0.4,33.662,-117.997,964.066894362711,3735.92791059247,1,1.56962021588596,1228.98840318327,3600.07469698593
108,86,5908,280,1,0,7,7.2,0,0.61,217.87,217.87,-118.07,262.86,125,314.43,0.0065,-5.3521,0.5467,-5.5746,0.0168,-33,-999,50,0,0.4436,1,0.9832,"Irvine - 2-story Caltrans TMC",3008,13208,32.3,-115.267,5.5,14.4,33.678,-117.753,0.021805,0.042175,"S860",322.745264338681,-999,33.678,-117.753,986.633255853519,3738.83111898782,9,0.538319499568461,1228.98840318327,3600.07469698593
108,87,5909,280,1,0,7,7.2,0,0.61,193.67,193.67,-60.28,247.87,125,363.36,0.0084,-5.0752,0.6342,-5.6023,0.0168,-18,-999,50,0,0.4028,1,1.1404,"Moreno Valley - 3-story County",3009,13213,32.3,-115.267,5.5,14.4,33.913,-117.196,0.028729,0.051125,"S861",363.36,-999,33.913,-117.196,1036.88120787329,3767.71260567835,9,14.045109237157,1228.98840318327,3600.07469698593
108,88,5910,280,1,0,7,7.2,0,0.61,217.87,217.87,-118.07,262.86,125,326.97,0.0065,-5.353,0.5384,-5.6059,0.0168,-33,-999,50,0,0.4343,1,0.9683,"Irvine - I5 & Hwy 133",3010,13220,32.3,-115.267,5.5,14.4,33.678,-117.753,0.021249,0.043277,"S860",322.745264338681,-999,33.678,-117.753,986.633255853519,3738.83111898782,9,0.538319499568461,1228.98840318327,3600.07469698593
108,89,5911,280,1,0,7,7.2,0,0.61,158.84,158.84,-106.12,199.31,125,513.41,0.0123,-5.226,0.2756,-5.7364,0.0168,-42,-999,50,0,0.2318,1,0.4956,"Oceanside B - Fire Station",3012,13333,32.3,-115.267,5.5,14.4,33.201,-117.331,0.025183,0.044095,"S862",513.41,-999,33.201,-117.331,1028.71774075823,3687.9212213808,9,66.06111352506,1228.98840318327,3600.07469698593
108,90,5912,280,1,0,7,7.2,0,0.61,213.04,213.04,-91.73,264.13,125,361.96,0.0068,-5.1929,-0.1275,-5.6998,0.0168,-26,0.32,50,0,0.4041,1,-0.2293,"Corona - 2-story Office Bldg",3013,13698,32.3,-115.267,5.5,14.4,33.856,-117.541,0.01095,0.024602,"S863",361.96,0.32,33.856,-117.541,1005.2676077732,3759.62390389881,5,0.520591999177079,1228.98840318327,3600.07469698593
108,91,5913,280,1,0,7,7.2,0,0.61,212.92,212.92,-91.68,263.93,125,334.85,0.0068,-5.2099,-0.1814,-5.6444,0.0168,-26,0.32,50,0,0.428,1,-0.3263,"Corona - California Ave",1653,13726,32.3,-115.267,5.5,14.4,33.8556,-117.54,0.010724,0.022394,"S538",334.866665837177,0.32,33.856,-117.54,1005.36027130496,3759.62883799966,5,0.442364514714427,1228.98840318327,3600.07469698593
108,92,5914,280,1,0,7,7.2,0,0.61,199.42,199.42,-121.2,240.76,125,385.49,0.0079,-4.9857,0.443,-5.6712,0.0168,-37,-999,50,0,0.3807,1,0.7966,"Capistrano Beach - I5/Via Calif",3011,13795,32.3,-115.267,5.5,14.4,33.466,-117.666,0.021631,0.045291,"S864",385.49,-999,33.466,-117.666,995.926640292471,3715.70161589636,9,24.2410496688568,1228.98840318327,3600.07469698593
108,93,5915,280,1,0,7,7.2,0,0.61,233.46,233.45,-114.74,280.69,125,359.47,0.0055,-4.718,0.454,-5.7651,0.0168,-29,0.32,50,0,0.4064,1,0.8165,"Anaheim - Lakeview & Riverdale",1318,13849,32.3,-115.267,5.5,14.4,33.854,-117.817,0.015977,0.02329,"S536",359.484999687052,0.32,33.854,-117.817,979.705895624118,3758.07485689687,1,0.288313811928064,1228.98840318327,3600.07469698593
108,94,5916,280,1,0,7,7.2,0,0.61,230.05,230.05,-119.94,275.63,125,314.88,0.0057,-4.9764,-0.1836,-5.6587,0.0168,-31,0.32,50,0,0.4433,1,-0.3301,"Orange - Hwy 22/Hwy 55 Grounds",3014,13875,32.3,-115.267,5.5,14.4,33.777,-117.834,0.0092838,0.018113,"S558",314.886666525524,0.32,33.777,-117.834,978.561085657064,3749.44476079647,1,2.2149527841354,1228.98840318327,3600.07469698593
108,95,5917,280,1,0,7,7.2,0,0.61,226.24,226.24,-134.43,266.32,125,277.83,0.0059,-4.9098,0.1978,-5.5815,0.0168,-36,0.32,50,0,0.4664,1,0.3557,"Newport Beach - Balboa & Medina",3015,13876,32.3,-115.267,5.5,14.4,33.604,-117.906,0.014957,0.022551,"S555",277.814999595054,0.32,33.604,-117.906,972.834380960854,3729.90124589789,1,0.795877902858708,1228.98840318327,3600.07469698593
108,96,5918,280,1,0,7,7.2,0,0.61,224.97,224.97,-133.05,265.42,125,361.56,0.006,-5.0427,0.5668,-5.7405,0.0168,-36,0.32,50,0,0.4045,1,1.0193,"Newport Beach - Balboa Island",1664,13877,32.3,-115.267,5.5,14.4,33.605,-117.89,0.019432,0.035215,"S556",361.573332841667,0.32,33.605,-117.89,974.315565046721,3730.0857526605,1,0.674665598159345,1228.98840318327,3600.07469698593
108,97,5919,280,1,0,7,7.2,0,0.61,236.46,236.45,-118.11,283.04,125,283.54,0.0054,-4.6414,-0.0943,-5.5564,0.0168,-30,0.46,50,0,0.4632,1,-0.1696,"Anaheim - Kraemer & La Palma",1652,13883,32.3,-115.267,5.5,14.4,33.853,-117.857,0.0099782,0.017205,"S535",283.526666039624,0.46,33.853,-117.857,976.005510062375,3757.77726546981,1,0.804480509951182,1228.98840318327,3600.07469698593
108,98,5920,280,1,0,7,7.2,0,0.61,236.02,236.02,-127.46,279.87,125,283.73,0.0054,-4.4734,0.3822,-5.5224,0.0168,-33,0.54,50,0,0.4631,1,0.6873,"Garden Grove - Hwy 22 & Harbor",1656,13884,32.3,-115.267,5.5,14.4,33.766,-117.918,0.016138,0.021966,"S542",283.719999647531,0.54,33.766,-117.918,970.832094175834,3747.83497012968,1,9.9729380666793,1228.98840318327,3600.07469698593
108,99,5921,280,1,0,7,7.2,0,0.61,238.53,238.53,-131.05,281.47,125,272.18,0.0052,-4.3828,0.2241,-5.4587,0.0168,-33,0.66,50,0,0.4693,1,0.403,"Garden Grove - Brookhurst & Westminster",3017,13885,32.3,-115.267,5.5,14.4,33.757,-117.956,0.013689,0.019998,"S865",272.189999816305,0.66,33.757,-117.956,967.357021499411,3746.6620806206,1,12.1511382294561,1228.98840318327,3600.07469698593
108,100,5922,280,1,0,7,7.2,0,0.61,234.66,234.66,-135.63,275.49,125,284.52,0.0055,-4.5364,0.7059,-5.5621,0.0168,-35,0.44,50,0,0.4627,1,1.2695,"Huntington Beach - Adams & Bushard",3018,13887,32.3,-115.267,5.5,14.4,33.676,-117.963,0.022591,0.030226,"S866",284.506666510453,0.44,33.676,-117.963,967.147832110571,3737.63615556997,1,4.9464008060013,1228.98840318327,3600.07469698593
108,101,5923,280,1,0,7,7.2,0,0.61,233.83,233.83,-119.2,279.92,125,321.11,0.0055,-4.7511,0.2044,-5.664,0.0168,-31,0.38,50,0,0.4387,1,0.3677,"Orange - Shaffer & Taft",3019,13888,32.3,-115.267,5.5,14.4,33.819,-117.85,0.013024,0.020054,"S867",321.104999961072,0.38,33.819,-117.85,976.843533178247,3754.0342334979,1,1.37389471187127,1228.98840318327,3600.07469698593
108,102,5924,280,1,0,7,7.2,0,0.61,229.12,229.12,-122.19,273.94,125,305.54,0.0058,-4.9116,0.1094,-5.6334,0.0168,-32,0.32,50,0,0.4497,1,0.1968,"Santa Ana - I5 & 4th St",3020,13889,32.3,-115.267,5.5,14.4,33.748,-117.844,0.012697,0.027826,"S868",305.509999509039,0.32,33.748,-117.844,977.79525356086,3746.17784897181,1,3.94860777916367,1228.98840318327,3600.07469698593
108,103,5925,280,1,0,7,7.2,0,0.61,232.74,232.74,-126.64,276.51,125,283.73,0.0056,-4.6588,0.38,-5.5537,0.0168,-33,0.44,50,0,0.4631,1,0.6833,"Santa Ana - 1st & Franklin",3021,13890,32.3,-115.267,5.5,14.4,33.742,-117.894,0.016647,0.027106,"S869",283.709999647536,0.44,33.742,-117.894,973.190192560755,3745.28021775318,1,8.56416428639582,1228.98840318327,3600.07469698593
108,104,5926,280,1,0,7,7.2,0,0.61,232.07,232.07,-128.75,275.06,125,269.5,0.0056,-4.6798,0.4,-5.5044,0.0168,-34,0.46,50,0,0.4706,1,0.7193,"Santa Ana - Warner & Greenville",3022,13891,32.3,-115.267,5.5,14.4,33.716,-117.904,0.017489,0.030854,"S870",269.5,0.46,33.716,-117.904,972.405481795914,3742.3471210059,1,8.54278642115135,1228.98840318327,3600.07469698593
108,105,5927,280,1,0,7,7.2,0,0.61,229.25,229.25,-127.55,272.33,125,262.05,0.0058,-4.9196,0.4957,-5.5243,0.0168,-34,0.36,50,0,0.4741,1,0.8914,"Santa Ana - MacArthrur & Bristol",3024,13892,32.3,-115.267,5.5,14.4,33.7,-117.88,0.020056,0.032447,"S871",262.083332273405,0.36,33.7,-117.88,974.720937460707,3740.68092666509,1,5.87133386640726,1228.98840318327,3600.07469698593
108,106,5928,280,1,0,7,7.2,0,0.61,234.91,234.91,-124.2,279.66,125,288.62,0.0054,-4.7525,-0.0028,-5.5928,0.0168,-32,0.4,50,0,0.4603,1,-0.005,"Orange - I5 & Chapman",3026,13893,32.3,-115.267,5.5,14.4,33.785,-117.89,0.011021,0.01634,"S872",288.606666512672,0.4,33.785,-117.89,973.323954126024,3750.07350512565,1,6.64975652157543,1228.98840318327,3600.07469698593
108,107,5929,280,1,0,7,7.2,0,0.61,237.67,237.67,-126.66,281.93,125,276.81,0.0053,-4.4501,0.1192,-5.5097,0.0168,-32,0.54,50,0,0.4669,1,0.2143,"Garden Grove - Chapman & West",3027,13894,32.3,-115.267,5.5,14.4,33.789,-117.922,0.012349,0.023117,"S873",276.803333293193,0.54,33.789,-117.922,970.334955407379,3750.37059007604,1,8.51188092605972,1228.98840318327,3600.07469698593
108,108,5930,280,1,0,7,7.2,0,0.61,213.74,213.74,-84.25,265.92,125,334.99,0.0068,-5.3536,-0.3552,-5.6476,0.0168,-23,0.32,50,0,0.4279,1,-0.6387,"Riverside - Hole & La Sierra",1340,13913,32.3,-115.267,5.5,14.4,33.919,-117.488,0.0089399,0.035252,"S561",334.992499972015,0.32,33.919,-117.488,1009.80234395665,3766.88415010866,9,5.79888939762547,1228.98840318327,3600.07469698593
108,109,5931,280,1,0,7,7.2,0,0.61,209.27,209.26,-74.39,262.43,125,323.4,0.0071,-5.3074,-0.2208,-5.6061,0.0168,-21,0.32,50,0,0.437,1,-0.397,"Riverside - Hwy 91 & Central",3023,13914,32.3,-115.267,5.5,14.4,33.951,-117.388,0.010884,0.031956,"S874",323.4,0.32,33.951,-117.388,1018.86741468084,3770.94186936379,9,9.66514366392176,1228.98840318327,3600.07469698593
108,110,5932,280,1,0,7,7.2,0,0.61,208.5,208.5,-69.37,262,125,340.65,0.0071,-5.2267,0.2572,-5.6409,0.0168,-19,0.32,50,0,0.4232,1,0.4625,"Riverside - I215 & 3rd",1341,13915,32.3,-115.267,5.5,14.4,33.979,-117.344,0.01733,0.039344,"S562",340.674999082703,0.32,33.979,-117.344,1022.76838473218,3774.27656082396,9,6.80025056427953,1228.98840318327,3600.07469698593
108,111,5933,280,1,0,7,7.2,0,0.61,217.73,217.73,-81.35,270.24,125,329.84,0.0065,-5.3728,-0.2306,-5.6504,0.0168,-22,0.32,50,0,0.432,1,-0.4146,"Riverside - Limonite & Downey",1344,13921,32.3,-115.267,5.5,14.4,33.975,-117.486,0.0098008,0.025268,"S564",329.814999431511,0.32,33.975,-117.486,1009.65222183926,3773.11412059836,9,2.3938380069827,1228.98840318327,3600.07469698593
108,112,5934,280,1,0,7,7.2,0,0.61,184.99,184.99,-83.45,236.65,125,581,0.0092,-5.001,-0.585,-5.9442,0.0168,-27,-999,50,0,0.1599,1,-1.052,"Lake Elsinore - Graham & Poe",1345,13922,32.3,-115.267,5.5,14.4,33.669,-117.332,0.0074708,0.013404,"S621",581,-999,33.669,-117.332,1025.7813708547,3739.90258859294,9,26.0142116866462,1228.98840318327,3600.07469698593
108,113,5935,280,1,0,7,7.2,0,0.61,176.21,176.2,-62.53,230.6,125,381.71,0.0101,-5.2549,0.301,-5.573,0.0168,-21,-999,50,0,0.3846,1,0.5413,"Homeland - Hwy 74 & Sultanas",1346,13924,32.3,-115.267,5.5,14.4,33.748,-117.127,0.024125,0.094447,"S584",381.704999967252,-999,33.748,-117.127,1044.32208306241,3749.74615036427,9,33.4096387783279,1228.98840318327,3600.07469698593
108,114,5936,280,1,0,7,7.2,0,0.61,195.26,195.25,-63.97,249.28,125,308.33,0.0082,-5.1941,-0.0603,-5.4769,0.0168,-19,-999,50,0,0.4479,1,-0.1084,"Moreno Valley - Indian & Kennedy",1347,13925,32.3,-115.267,5.5,14.4,33.902,-117.234,0.015144,0.051652,"S588",308.314999635113,-999,33.902,-117.234,1033.43046034607,3766.291669621,9,15.0260864317252,1228.98840318327,3600.07469698593
108,115,5937,280,1,0,7,7.2,0,0.61,192.85,192.85,-57.98,247.12,125,338.19,0.0084,-5.0262,0.3648,-5.5417,0.0168,-18,-999,50,0,0.4252,1,0.6561,"Moreno Valley - Alessandro&More",1349,13927,32.3,-115.267,5.5,14.4,33.921,-117.173,0.022794,0.064635,"S587",338.194999963039,-999,33.921,-117.173,1038.96091491748,3768.72241752711,9,13.7710164535558,1228.98840318327,3600.07469698593
108,116,5938,280,1,0,7,7.2,0,0.61,186.15,186.14,-69.22,239.89,125,518,0.0091,-5.2979,-0.5939,-5.8569,0.0168,-22,-999,50,0,0.2265,1,-1.068,"Perris - San Jacinto & C Street",1350,13928,32.3,-115.267,5.5,14.4,33.787,-117.23,0.0077169,0.015868,"S629",518,-999,33.787,-117.23,1034.51997226463,3753.53722148865,9,27.8033300219294,1228.98840318327,3600.07469698593
108,117,5939,280,1,0,7,7.2,0,0.61,174.36,174.36,-73.83,227.4,125,503,0.0103,-5.089,-0.2661,-5.7861,0.0168,-25,-999,50,0,0.244,1,-0.4785,"Menifee Valley - Murrieta&Scott",1351,13929,32.3,-115.267,5.5,14.4,33.649,-117.205,0.012263,0.023887,"S623",503,-999,33.649,-117.205,1037.70264108564,3738.33716556696,9,36.6646098770785,1228.98840318327,3600.07469698593
108,118,5940,280,1,0,7,7.2,0,0.61,178.11,178.11,-69.46,231.82,125,353.54,0.0099,-5.2361,0.3042,-5.5194,0.0168,-23,-999,50,0,0.4119,1,0.547,"Sun City - I215 & McCall Blvd",1352,13930,32.3,-115.267,5.5,14.4,33.715,-117.191,0.024656,0.06508,"S598",353.529999575692,-999,33.715,-117.191,1038.58969067338,3745.74252726807,9,34.3165859599789,1228.98840318327,3600.07469698593
108,119,5941,280,1,0,7,7.2,0,0.61,206,205.93,186.06,96.92,125,312.65,0.0073,-6.1049,0.1229,-5.5278,0.0168,63,-999,50,0,0.4449,1,0.2209,"Big River - Rio Mesa",3025,20955,32.3,-115.267,5.5,14.4,34.133,-114.372,0.016166,0.048321,"S875",312.65,-999,34.133,-114.372,1296.65096284067,3810.71308423486,9,130.333100317367,1228.98840318327,3600.07469698593
108,120,5942,280,1,0,7,7.2,0,0.61,180.86,180.78,8.92,225.76,125,441.35,0.0096,-5.5754,-0.4036,-5.7079,0.0168,3,-999,50,0,0.3178,1,-0.7258,"Pioneertown - Bronco",3028,22078,32.3,-115.267,5.5,14.4,34.155,-116.504,0.010674,0.019817,"S876",441.35,-999,34.155,-116.504,1099.27668871705,3798.46430451488,9,18.3914339626047,1228.98840318327,3600.07469698593
108,121,5943,280,1,0,7,7.2,0,0.61,171.9,171.82,23.54,212.47,125,379.32,0.0106,-5.1213,-0.5298,-5.5502,0.0168,8,-999,50,0,0.387,1,-0.9527,"Joshua Tree",298,22170,32.3,-115.267,5.5,14.4,34.13,-116.314,0.011144,0.020466,"S198",379.32,-999,34.13,-116.314,1117.01669939547,3796.82427395701,9,24.3404949421387,1228.98840318327,3600.07469698593
108,122,5944,280,1,0,7,7.2,0,0.61,204.71,204.71,-17.51,254.53,125,406.7,0.0074,-5.5039,-0.0652,-5.7335,0.0168,-5,-999,50,0,0.3578,1,-0.1172,"Big Bear Lake - Fire Station",1389,22791,32.3,-115.267,5.5,14.4,34.241,-116.872,0.012076,0.030204,"S511",406.7,-999,34.241,-116.872,1064.70142746225,3805.90882963374,9,26.1871703710957,1228.98840318327,3600.07469698593
108,123,5945,280,1,0,7,7.2,0,0.61,174.33,174.25,14.66,217.9,125,325.56,0.0103,-5.2828,-0.8126,-5.438,0.0168,5,-999,50,0,0.4354,1,-1.4614,"Yucca Valley - Hwys 62",3029,22960,32.3,-115.267,5.5,14.4,34.122,-116.416,0.0087325,0.016909,"S877",325.56,-999,34.122,-116.416,1107.64572247269,3795.31966496325,9,18.0718307509295,1228.98840318327,3600.07469698593
108,124,5946,280,1,0,7,7.2,0,0.61,195.15,195.15,-40.46,248.78,125,418.6,0.0082,-4.8479,-0.1816,-5.7303,0.0168,-12,0.32,50,0,0.3444,1,-0.3266,"Yucaipa - Bryant & Oak Glen",3030,23075,32.3,-115.267,5.5,14.4,34.046,-117.035,0.01171,0.02632,"S878",418.6,0.32,34.046,-117.035,1050.93117103951,3783.34706007602,9,5.28873830546798,1228.98840318327,3600.07469698593
