"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
108,114,5936,280,1,0,7,7.2,0,0.61,195.26,195.25,-63.97,249.28,125,308.33,0.0082,-5.4777,-0.0603,-4.3615,0.0168,-19,-999,50,0,0.4479,1,-0.1084,"Moreno Valley - Indian & Kennedy",1347,13925,32.3,-115.267,5.5,14.4,33.902,-117.234,0.015144,0.051652,"S588",308.314999635113,-999,33.902,-117.234,1033.43046034607,3766.291669621,9,15.0260864317252,1228.98840318327,3600.07469698593
108,115,5937,280,1,0,7,7.2,0,0.61,192.85,192.85,-57.98,247.12,125,338.19,0.0084,-5.4755,0.3648,-4.4372,0.0168,-18,-999,50,0,0.4252,1,0.6561,"Moreno Valley - Alessandro&More",1349,13927,32.3,-115.267,5.5,14.4,33.921,-117.173,0.022794,0.064635,"S587",338.194999963039,-999,33.921,-117.173,1038.96091491748,3768.72241752711,9,13.7710164535558,1228.98840318327,3600.07469698593
108,116,5938,280,1,0,7,7.2,0,0.61,186.15,186.14,-69.22,239.89,125,518,0.0091,-5.5612,-0.5939,-4.808,0.0168,-22,-999,50,0,0.2265,1,-1.068,"Perris - San Jacinto & C Street",1350,13928,32.3,-115.267,5.5,14.4,33.787,-117.23,0.0077169,0.015868,"S629",518,-999,33.787,-117.23,1034.51997226463,3753.53722148865,9,27.8033300219294,1228.98840318327,3600.07469698593
108,117,5939,280,1,0,7,7.2,0,0.61,174.36,174.36,-73.83,227.4,125,503,0.0103,-5.2568,-0.2661,-4.7175,0.0168,-25,-999,50,0,0.244,1,-0.4785,"Menifee Valley - Murrieta&Scott",1351,13929,32.3,-115.267,5.5,14.4,33.649,-117.205,0.012263,0.023887,"S623",503,-999,33.649,-117.205,1037.70264108564,3738.33716556696,9,36.6646098770785,1228.98840318327,3600.07469698593
108,118,5940,280,1,0,7,7.2,0,0.61,178.11,178.11,-69.46,231.82,125,353.54,0.0099,-5.3327,0.3042,-4.4028,0.0168,-23,-999,50,0,0.4119,1,0.547,"Sun City - I215 & McCall Blvd",1352,13930,32.3,-115.267,5.5,14.4,33.715,-117.191,0.024656,0.06508,"S598",353.529999575692,-999,33.715,-117.191,1038.58969067338,3745.74252726807,9,34.3165859599789,1228.98840318327,3600.07469698593
108,119,5941,280,1,0,7,7.2,0,0.61,206,205.93,186.06,96.92,125,312.65,0.0073,-5.4182,0.1229,-4.4275,0.0168,63,-999,50,0,0.4449,1,0.2209,"Big River - Rio Mesa",3025,20955,32.3,-115.267,5.5,14.4,34.133,-114.372,0.016166,0.048321,"S875",312.65,-999,34.133,-114.372,1296.65096284067,3810.71308423486,9,130.333100317367,1228.98840318327,3600.07469698593
108,120,5942,280,1,0,7,7.2,0,0.61,180.86,180.78,8.92,225.76,125,441.35,0.0096,-6.2466,-0.4036,-4.6282,0.0168,3,-999,50,0,0.3178,1,-0.7258,"Pioneertown - Bronco",3028,22078,32.3,-115.267,5.5,14.4,34.155,-116.504,0.010674,0.019817,"S876",441.35,-999,34.155,-116.504,1099.27668871705,3798.46430451488,9,18.3914339626047,1228.98840318327,3600.07469698593
108,121,5943,280,1,0,7,7.2,0,0.61,171.9,171.82,23.54,212.47,125,379.32,0.0106,-5.8205,-0.5298,-4.436,0.0168,8,-999,50,0,0.387,1,-0.9527,"Joshua Tree",298,22170,32.3,-115.267,5.5,14.4,34.13,-116.314,0.011144,0.020466,"S198",379.32,-999,34.13,-116.314,1117.01669939547,3796.82427395701,9,24.3404949421387,1228.98840318327,3600.07469698593
108,122,5944,280,1,0,7,7.2,0,0.61,204.71,204.71,-17.51,254.53,125,406.7,0.0074,-5.9279,-0.0652,-4.6711,0.0168,-5,-999,50,0,0.3578,1,-0.1172,"Big Bear Lake - Fire Station",1389,22791,32.3,-115.267,5.5,14.4,34.241,-116.872,0.012076,0.030204,"S511",406.7,-999,34.241,-116.872,1064.70142746225,3805.90882963374,9,26.1871703710957,1228.98840318327,3600.07469698593
108,123,5945,280,1,0,7,7.2,0,0.61,174.33,174.25,14.66,217.9,125,325.56,0.0103,-5.5378,-0.8126,-4.3041,0.0168,5,-999,50,0,0.4354,1,-1.4614,"Yucca Valley - Hwys 62",3029,22960,32.3,-115.267,5.5,14.4,34.122,-116.416,0.0087325,0.016909,"S877",325.56,-999,34.122,-116.416,1107.64572247269,3795.31966496325,9,18.0718307509295,1228.98840318327,3600.07469698593
108,124,5946,280,1,0,7,7.2,0,0.61,195.15,195.15,-40.46,248.78,125,418.6,0.0082,-5.1911,-0.1816,-4.6692,0.0168,-12,0.32,50,0,0.3444,1,-0.3266,"Yucaipa - Bryant & Oak Glen",3030,23075,32.3,-115.267,5.5,14.4,34.046,-117.035,0.01171,0.02632,"S878",418.6,0.32,34.046,-117.035,1050.93117103951,3783.34706007602,9,5.28873830546798,1228.98840318327,3600.07469698593
108,125,5947,280,1,0,7,7.2,0,0.61,210.72,210.72,-64.09,264.37,125,427.88,0.007,-5.7309,0.6835,-4.7583,0.0168,-18,0.32,50,0,0.3336,1,1.2291,"Grand Terrace - Mt Vernon",3031,23084,32.3,-115.267,5.5,14.4,34.033,-117.312,0.023389,0.044232,"S879",427.895999925214,0.32,34.033,-117.312,1025.39554723614,3780.43946942168,9,1.69755150395971,1228.98840318327,3600.07469698593
108,126,5948,280,1,0,7,7.2,0,0.61,222.36,222.36,-81.52,274.84,125,342.5,0.0062,-5.7163,0.0717,-4.6581,0.0168,-22,0.32,50,0,0.4216,1,0.129,"Mira Loma - Mission&San Sevaine",1396,23091,32.3,-115.267,5.5,14.4,34.014,-117.511,0.012444,0.033297,"S723",342.5,0.32,34.014,-117.511,1007.10608915298,3777.32131788459,5,0.527073149123429,1228.98840318327,3600.07469698593
108,127,5949,280,1,0,7,7.2,0,0.61,200.43,200.42,-51.39,254.38,125,373.71,0.0078,-5.2583,-0.1271,-4.6196,0.0168,-15,0.32,50,0,0.3927,1,-0.2286,"Redlands - Garden & Mariposa",3032,23164,32.3,-115.267,5.5,14.4,34.026,-117.155,0.012316,0.036533,"S880",373.704999966551,0.32,34.026,-117.155,1039.96066368172,3780.4825127372,9,2.90551444970955,1228.98840318327,3600.07469698593
108,128,5950,280,1,0,7,7.2,0,0.61,206.17,206.17,-51.39,259.87,125,328.76,0.0073,-5.1266,-0.016,-4.5496,0.0168,-14,0.32,50,0,0.4329,1,-0.0287,"Redlands - Orange",3033,23169,32.3,-115.267,5.5,14.4,34.074,-117.183,0.013714,0.027195,"S881",328.786666125943,0.32,34.074,-117.183,1037.0664981492,3785.66697542039,6,2.96629652138132,1228.98840318327,3600.07469698593
108,129,5951,280,1,0,7,7.2,0,0.61,207.35,207.35,-54.35,261.1,125,313.16,0.0072,-4.8387,0.003,-4.5156,0.0168,-15,0.32,50,0,0.4445,1,0.0055,"Redlands - 1-story Warehouse",3034,23495,32.3,-115.267,5.5,14.4,34.066,-117.214,0.014129,0.025027,"S882",313.16,0.32,34.066,-117.214,1034.25116485729,3784.61511035263,6,2.39191722351566,1228.98840318327,3600.07469698593
108,130,5952,280,1,0,7,7.2,0,0.61,211.88,211.88,-60.62,265.52,125,300.23,0.0069,-4.7349,0.3695,-4.5019,0.0168,-17,0.32,50,0,0.4532,1,0.6645,"San Bernardino - 3-story Office",3035,23516,32.3,-115.267,5.5,14.4,34.065,-117.289,0.01979,0.02971,"S883",300.23,0.32,34.065,-117.289,1027.32361960231,3784.11302347014,6,1.59957456961539,1228.98840318327,3600.07469698593
108,131,5953,280,1,0,7,7.2,0,0.61,212.07,212.06,-60.87,265.7,125,296.97,0.0069,-4.9309,0.4749,-4.4902,0.0168,-17,0.34,50,0,0.4553,1,0.854,"San Bernardino - E & Hospitality",303,23542,32.3,-115.267,5.5,14.4,34.065,-117.292,0.022056,0.042436,"S412",296.97428552875,0.34,34.065,-117.292,1027.04627260833,3784.09749084897,6,1.66500028373693,1228.98840318327,3600.07469698593
108,132,5954,280,1,0,7,7.2,0,0.61,212.23,212.23,-61.25,265.86,125,271,0.0069,-4.88,0.7377,-4.413,0.0168,-17,0.34,50,0,0.4699,1,1.3266,"San Bernardino - I10/215 Int",3036,23631,32.3,-115.267,5.5,14.4,34.064,-117.296,0.029696,0.05882,"S884",271,0.34,34.064,-117.296,1026.68269257471,3783.96570857025,6,1.65094259410681,1228.98840318327,3600.07469698593
108,133,5955,280,1,0,7,7.2,0,0.61,222.64,222.64,-59.42,275.88,125,591.26,0.0062,-5.3185,0.5287,-5.0099,0.0168,-15,0.32,50,0,0.1503,1,0.9507,"San Bernardino - 3-story Motel",3038,23701,32.3,-115.267,5.5,14.4,34.163,-117.332,0.015273,0.025185,"S885",591.26,0.32,34.163,-117.332,1022.74239299922,3794.77725057087,6,2.54839436277139,1228.98840318327,3600.07469698593
108,134,5956,280,1,0,7,7.2,0,0.61,214.33,214.33,-58.82,267.88,125,314.48,0.0067,-4.7835,0.0727,-4.5522,0.0168,-16,0.32,50,0,0.4436,1,0.1307,"San Bernardino - Mtn Vw & Clstr",1406,23780,32.3,-115.267,5.5,14.4,34.096,-117.287,0.014078,0.032292,"S596",314.489999841012,0.32,34.096,-117.287,1027.31546232291,3787.56703653679,6,4.61058156234094,1228.98840318327,3600.07469698593
108,135,5957,280,1,0,7,7.2,0,0.61,212.11,212.11,-61.09,265.74,125,271,0.0069,-4.7626,0.2711,-4.4124,0.0168,-17,0.34,50,0,0.4699,1,0.4875,"San Bernardino - I10/215 W Geot",3037,23792,32.3,-115.267,5.5,14.4,34.064,-117.294,0.018793,0.037237,"S886",271,0.34,34.064,-117.294,1026.86759223366,3783.97605526083,6,1.60414519119368,1228.98840318327,3600.07469698593
108,136,5958,280,1,0,7,7.2,0,0.61,215.35,215.35,-54.33,268.76,125,584,0.0067,-5.4698,-0.2785,-4.9702,0.0168,-15,0.32,50,0,0.157,1,-0.5009,"San Bernardino - Highland & Rosa",3041,23897,32.3,-115.267,5.5,14.4,34.133,-117.253,0.0073848,0.013871,"S728",584,0.32,34.133,-117.253,1030.22559891688,3791.85404515247,6,2.43372494861724,1228.98840318327,3600.07469698593
108,137,5959,280,1,0,7,7.2,0,0.61,219.7,219.7,-59.96,273.06,125,328.6,0.0064,-4.8566,0.2006,-4.6131,0.0168,-16,0.32,50,0,0.433,1,0.3608,"San Bernardino - Medical Center",1414,23898,32.3,-115.267,5.5,14.4,34.135,-117.322,0.014832,0.029288,"S595",328.6,0.32,34.135,-117.322,1023.83938068343,3791.7184344461,6,4.23690399824539,1228.98840318327,3600.07469698593
108,138,5960,280,1,0,7,7.2,0,0.61,219.12,219.12,-69.47,272.39,125,325.13,0.0064,-5.865,0.6603,-4.6018,0.0168,-18,0.32,50,0,0.4357,1,1.1874,"Rialto - I10 & Cedar",3043,23899,32.3,-115.267,5.5,14.4,34.069,-117.398,0.023746,0.042255,"S729",325.109999692418,0.32,34.069,-117.398,1017.22260973173,3783.99827455534,5,1.91653910894885,1228.98840318327,3600.07469698593
108,139,5961,280,1,0,7,7.2,0,0.61,192.81,192.81,-44.4,246.82,125,346.82,0.0084,-4.8381,0.006,-4.5259,0.0168,-13,0.32,50,0,0.4179,1,0.0108,"Yucaipa Valley - Calimesa & Cnty",1417,23920,32.3,-115.267,5.5,14.4,34.004,-117.058,0.01577,0.028638,"S599",346.807999861596,0.32,34.004,-117.058,1049.07578903947,3778.55656022584,9,8.1164756217948,1228.98840318327,3600.07469698593
108,140,5962,280,1,0,7,7.2,0,0.61,131.73,131.73,-33.96,188.14,125,360.45,0.017,-5.1456,-0.5572,-4.145,0.0168,-15,-999,50,0,0.4055,1,-1.0021,"Anza Fire Station",231,5160,32.3,-115.267,5.5,14.4,33.5558,-116.674,0.017581,0.040142,"S91",360.45,-999,33.556,-116.674,1087.68115724516,3730.90478776221,9,27.9853852602234,1228.98840318327,3600.07469698593
108,141,5963,280,1,0,7,7.2,0,0.61,140.62,140.62,-38.59,196.74,125,480.22,0.0152,-5.3583,0.1266,-4.4756,0.0168,-16,-999,50,0,0.2711,1,0.2276,"Anza - Tripp Flats Training",1223,5222,32.3,-115.267,5.5,14.4,33.6022,-116.756,0.027497,0.09539,"S508",480.215999933362,-999,33.602,-116.756,1079.74221498855,3735.5521499589,9,28.3146546210926,1228.98840318327,3600.07469698593
108,142,5964,280,1,0,7,7.2,0,0.61,181.15,181.15,-42.01,235.61,125,341,0.0096,-4.8078,-0.1363,-4.3846,0.0168,-13,-999,50,0,0.4229,1,-0.2451,"Beaumont, I-10 at 79",3039,"bbs",32.3,-115.267,5.5,14.4,33.921,-116.981,0.015621,0.033764,"S640",341,-999,33.921,-116.981,1056.74404639851,3769.75201224916,9,19.5231577374379,1228.98840318327,3600.07469698593
108,143,5965,280,1,0,7,7.2,0,0.61,112.95,112.83,73.05,123.34,125,763,0.0216,-5.3655,-1.2936,-4.7239,0.0168,39,0.016,50,0,0.0471,1,-2.3263,"Big Chuckawalla Mtns",3040,"bc3",32.3,-115.267,5.5,14.4,33.655,-115.454,0.0076399,0.018793,"S887",763,0.016,33.655,-115.454,1200.44564928923,3749.5556673385,9,31.3320034346275,1228.98840318327,3600.07469698593
108,144,5966,280,1,0,7,7.2,0,0.61,167.96,167.88,14.3,212.14,125,524,0.0111,-5.8936,-1.183,-4.7212,0.0168,5,-999,50,0,0.2197,1,-2.1275,"Black Rock Canyon Campground 2",3042,"bla2",32.3,-115.267,5.5,14.4,34.069,-116.39,0.0052277,0.010151,"S643",524,-999,34.069,-116.39,1110.43195134824,3789.58438518104,9,14.6795900429487,1228.98840318327,3600.07469698593
108,145,5967,280,1,0,7,7.2,0,0.61,164.47,164.38,155.73,74.98,125,1029,0.0115,-5.4262,-0.5535,-5.1035,0.0168,68,0.001,50,0,0.0073,1,-0.9953,"Blythe",3044,"bly",32.3,-115.267,5.5,14.4,33.75,-114.524,0.007434,0.015901,"S888",1029,0.001,33.75,-114.524,1286.12638459411,3766.88445689575,9,89.2000533737612,1228.98840318327,3600.07469698593
108,146,5968,280,1,0,7,7.2,0,0.61,77.9,77.72,36.23,116.79,125,348.77,0.0357,-3.5816,-0.2668,-3.4839,0.0168,27,0.9,50,0,0.4162,1,-0.4798,"Bombay Beach",3045,"bom",32.3,-115.267,5.5,14.4,33.365,-115.73,0.049248,0.091673,"S889",348.77,0.9,33.365,-115.73,1177.04398876782,3715.45216414346,8,7.49804895727945,1228.98840318327,3600.07469698593
108,147,5969,280,1,0,7,7.2,0,0.61,32.85,30.75,33.86,38.45,125,223.03,0.0877,-2.6664,0.3884,-2.2932,0.0168,90,1.4,50,0,0.4887,1,0.6985,"Bonds Corner",210,5054,32.3,-115.267,5.5,14.4,32.6931,-115.3382,0.23995,0.653,"S50",223.03,1.4,32.693,-115.338,1219.11721059549,3643.31986985077,8,27.2634867129375,1228.98840318327,3600.07469698593
108,148,5970,280,1,0,7,7.2,0,0.61,91.9,91.9,-26.17,149.79,125,619,0.0289,-4.8332,-0.378,-4.4931,0.0168,-17,0.04,50,0,0.1264,1,-0.6798,"Borrego Springs",3046,"bor",32.3,-115.267,5.5,14.4,33.268,-116.417,0.027548,0.05387,"S644",619,0.04,33.268,-116.417,1113.63091324178,3700.38721295272,9,33.921702797538,1228.98840318327,3600.07469698593
108,149,5971,280,1,0,7,7.2,0,0.61,80.27,80.27,-22.31,138.6,125,357.64,0.0344,-3.9886,-0.3729,-4.0135,0.0168,-16,0.12,50,0,0.4081,1,-0.6706,"Borrego Springs - Scripps Clinic",1222,5220,32.3,-115.267,5.5,14.4,33.1937,-116.3289,0.042221,0.13732,"S611",357.64,0.12,33.194,-116.329,1122.37578654099,3692.68469842699,9,27.288629820302,1228.98840318327,3600.07469698593
108,150,5972,280,1,0,7,7.2,0,0.61,41.48,41.15,37,73.87,125,208.71,0.0707,-3.0778,0.3439,-2.383,0.0168,57,1.5,50,0,0.4926,1,0.6185,"Brawley Airport",216,5060,32.3,-115.267,5.5,14.4,32.991,-115.513,0.19406,0.43198,"S51",208.71,1.5,32.991,-115.513,1200.29012549851,3675.2893360384,8,29.0616401576757,1228.98840318327,3600.07469698593
108,151,5973,280,1,0,7,7.2,0,0.61,169.93,169.93,-25.71,223.52,125,376.91,0.0109,-5.3259,-0.0461,-4.4191,0.0168,-9,-999,50,0,0.3895,1,-0.0829,"Cabazon",225,5073,32.3,-115.267,5.5,14.4,33.9176,-116.7833,0.018513,0.03191,"S189",376.91,-999,33.918,-116.783,1075.10563905666,3770.51577946264,9,15.6938469024446,1228.98840318327,3600.07469698593
108,152,5974,280,1,0,7,7.2,0,0.61,136.2,136.2,-46.62,192.21,125,376.33,0.0161,-5.3263,0.4446,-4.2155,0.0168,-20,-999,50,0,0.3901,1,0.7996,"Cahuilla Valley - Fire Station",3047,5241,32.3,-115.267,5.5,14.4,33.5124,-116.8004,0.044275,0.1595,"S890",376.314999701048,-999,33.512,-116.8,1076.25127408238,3725.30413887104,9,38.5157679872693,1228.98840318327,3600.07469698593
108,153,5975,280,1,0,7,7.2,0,0.61,20.46,19.12,23.64,46.19,125,231.23,0.1492,-2.0722,0.1156,-1.9734,0.0168,90,1.28,50,0,0.4862,1,0.208,"Calexico Fire Station",209,5053,32.3,-115.267,5.5,14.4,32.6695,-115.493,0.27643,0.79526,"S52",231.23,1.28,32.67,-115.493,1204.71666843991,3639.7121963247,8,16.7153830149913,1228.98840318327,3600.07469698593
108,154,5976,280,1,0,7,7.2,0,0.61,55.01,54.77,43.09,84.89,125,205.78,0.0531,-2.8821,-0.4087,-2.5898,0.0168,48,1.46,50,0,0.4933,1,-0.735,"Calipatria Fire Station",217,5061,32.3,-115.267,5.5,14.4,33.1266,-115.516,0.072522,0.15128,"S53",205.78,1.46,33.127,-115.516,1198.92461157595,3690.39859912134,8,21.3356945849613,1228.98840318327,3600.07469698593
108,155,5977,280,1,0,7,7.2,0,0.61,118.78,118.77,-43.62,175.18,125,487.2,0.02,-4.9606,-0.2415,-4.341,0.0168,-22,-999,50,0,0.2627,1,-0.4343,"Chihuahua Valley - Private Res",3048,5221,32.3,-115.267,5.5,14.4,33.3822,-116.6898,0.024769,0.074616,"S891",487.2,-999,33.382,-116.69,1087.37168592737,3711.4765091048,9,44.3435526795229,1228.98840318327,3600.07469698593
108,156,5978,280,1,0,7,7.2,0,0.61,233.04,233.04,-96.27,283.86,125,292,0.0055,-4.8893,0.0383,-4.5892,0.0168,-24,0.32,50,0,0.4583,1,0.0688,"Chino",3049,"chn",32.3,-115.267,5.5,14.4,33.999,-117.68,0.011641,0.01728,"S892",292,0.32,33.999,-117.68,991.562506371484,3774.82822082422,5,3.55816091343604,1228.98840318327,3600.07469698593
108,157,5979,280,1,0,7,7.2,0,0.61,215.92,215.92,-61.58,269.43,125,267.92,0.0066,-4.7106,0.2306,-4.4374,0.0168,-17,0.32,50,0,0.4714,1,0.4146,"Colton, Grape St. and W. Mill",3050,"clt",32.3,-115.267,5.5,14.4,34.093,-117.317,0.017403,0.030879,"S646",267.901290277526,0.32,34.093,-117.317,1024.56162765688,3787.07870937347,6,2.13770696813022,1228.98840318327,3600.07469698593
108,158,5980,280,1,0,7,7.2,0,0.61,212.31,212.31,-62.29,265.93,125,432.47,0.0069,-5.3505,0.1172,-4.772,0.0168,-17,0.32,50,0,0.3283,1,0.2107,"Colton - Kaiser Medical Clinic",1254,5341,32.3,-115.267,5.5,14.4,34.058,-117.305,0.012995,0.035883,"S582",432.484999739875,0.32,34.058,-117.305,1025.88787497811,3783.25268803061,6,1.08384531282635,1228.98840318327,3600.07469698593
108,159,5981,280,1,0,7,7.2,0,0.61,215.88,215.88,-92.41,266.92,125,392.7,0.0066,-5.4904,0.045,-4.7283,0.0168,-25,0.32,50,0,0.3731,1,0.0809,"Corona, E. 5th St. and Joy St.",3051,"crn",32.3,-115.267,5.5,14.4,33.876,-117.561,0.012191,0.021946,"S738",392.7,0.32,33.876,-117.561,1003.29648590128,3761.74673299957,5,0.933956959298085,1228.98840318327,3600.07469698593
108,160,5982,280,1,0,7,7.2,0,0.61,112.86,112.74,28.06,155.38,125,370,0.0216,-4.7373,-0.4528,-4.3624,0.0168,14,0.1,50,0,0.3964,1,-0.8142,"Cactus City, Airway beacon",3052,"ctc",32.3,-115.267,5.5,14.4,33.655,-115.99,0.024566,0.046481,"S647",370,0.1,33.655,-115.99,1150.59271925333,3746.02699384787,9,7.25501120943978,1228.98840318327,3600.07469698593
108,161,5983,280,1,0,7,7.2,0,0.61,218.06,218.06,-52.55,271.28,125,642.83,0.0065,-5.2935,0.4112,-5.3614,0.0168,-14,0.02,50,0,0.1083,1,0.7394,"San Bernardino - Del Rosa Wk Sta",1250,5331,32.3,-115.267,5.5,14.4,34.1663,-117.251,0.013673,0.028293,"S591",642.819999844434,0.02,34.166,-117.251,1030.20316429029,3795.53039055962,9,0.836370156062288,1228.98840318327,3600.07469698593
108,162,5984,280,1,0,7,7.2,0,0.61,160.77,160.77,-57.43,215.7,125,576.04,0.012,-5.433,-0.3812,-4.7704,0.0168,-21,-999,50,0,0.1646,1,-0.6856,"Domenigoni Reservoir",3053,"dgr",32.3,-115.267,5.5,14.4,33.65,-117.009,0.012112,0.028316,"S649",576.001066630619,-999,33.65,-117.009,1055.90775924286,3739.48987776095,9,45.0612344625958,1228.98840318327,3600.07469698593
108,163,5985,280,1,0,7,7.2,0,0.61,23.42,22.83,26,59.58,125,202.26,0.124,-2.7276,0.8694,-1.94,0.0168,78,1.42,50,0,0.4941,1,1.5634,"El Centro Differential Array",232,5165,32.3,-115.267,5.5,14.4,32.796,-115.535,0.50737,1.9795,"S72",202.26,1.42,32.796,-115.535,1199.77137964838,3653.44905525418,8,21.2833375846538,1228.98840318327,3600.07469698593
108,164,5986,280,1,0,7,7.2,0,0.61,130.15,130.15,-29.83,186.47,125,361,0.0173,-4.8813,0.7379,-4.7926,0.0168,-13,0.02,50,0,0.405,1,1.327,"Anza, Mitchell Rd.",3054,"dnr",32.3,-115.267,5.5,14.4,33.567,-116.631,0.06561,0.11874,"S650",361,0.02,33.567,-116.631,1091.60678598575,3732.37333091595,9,25.2848917623737,1228.98840318327,3600.07469698593
108,165,5987,280,1,0,7,7.2,0,0.61,116.96,116.95,-83.23,159.57,125,611,0.0205,-4.8867,0.0625,-4.5428,0.0168,-45,-999,50,0,0.133,1,0.1124,"Dos Picos County Park",3055,"dpp",32.3,-115.267,5.5,14.4,32.999,-116.942,0.030121,0.088186,"S651",611,-999,32.999,-116.942,1066.35120243322,3667.51955349665,9,82.2952303846259,1228.98840318327,3600.07469698593
108,166,5988,280,1,0,7,7.2,0,0.61,30.63,30.18,33.89,54.61,125,196,0.0933,-2.4998,0.2616,-2.0421,0.0168,85,1.44,50,0,0.4954,1,0.4705,"Meloland, E Holton Rd.",3056,"dre",32.3,-115.267,5.5,14.4,32.805,-115.447,0.22641,0.56506,"S893",196,1.44,32.805,-115.447,1207.96827037172,3655.0407550704,8,27.8451146879668,1228.98840318327,3600.07469698593
108,167,5989,280,1,0,7,7.2,0,0.61,41.29,40.96,43.73,57.71,125,162.94,0.071,-2.7143,0.1244,-2.0501,0.0168,78,1.6,50,0,0.5007,1,0.2237,"El Centro Array #3",213,5057,32.3,-115.267,5.5,14.4,32.894,-115.38,0.16116,0.51967,"S66",162.94,1.6,32.894,-115.38,1213.54501199442,3665.39740821947,8,30.3840952700863,1228.98840318327,3600.07469698593
108,168,5990,280,1,0,7,7.2,0,0.61,27.91,27.42,30.17,60.25,125,210.51,0.1011,-2.6723,0.2974,-2.0999,0.0168,76,1.52,50,0,0.4921,1,0.5349,"El Centro Array #7",200,5028,32.3,-115.267,5.5,14.4,32.829,-115.504,0.24601,0.78073,"S70",210.51,1.52,32.829,-115.504,1202.42239444714,3657.32747756032,8,25.9812125975055,1228.98840318327,3600.07469698593
108,169,5991,280,1,0,7,7.2,0,0.61,20.05,19.36,22.47,60.52,125,202.85,0.1575,-2.2768,0.4001,-1.7971,0.0168,77,1.42,50,0,0.4939,1,0.7196,"El Centro Array #10",103,412,32.3,-115.267,5.5,14.4,32.7806,-115.5681,0.37378,0.8954,"S62",202.85,1.42,32.781,-115.568,1196.7886319513,3651.56082092997,8,18.0964902666491,1228.98840318327,3600.07469698593
108,170,5992,280,1,0,7,7.2,0,0.61,16.21,15.36,18.81,59.99,125,196.25,0.2086,-2.1771,0.5187,-1.5108,0.0168,80,1.42,50,0,0.4954,1,0.9328,"El Centro Array #11",214,5058,32.3,-115.267,5.5,14.4,32.7517,-115.5952,0.50282,1.1639,"S63",196.25,1.42,32.752,-115.595,1194.47831586902,3648.15595341538,8,13.9966464427343,1228.98840318327,3600.07469698593
108,171,5993,280,1,0,7,7.2,0,0.61,104.91,104.9,-80.35,145.1,125,805,0.024,-5.1019,0.0893,-4.7063,0.0168,-50,0.004,50,0,0.0349,1,0.1606,"El Monte County Park",3057,"eml",32.3,-115.267,5.5,14.4,32.891,-116.846,0.03052,0.068028,"S652",805,0.004,32.891,-116.846,1076.04379384913,3656.0421297584,9,75.8604597369734,1228.98840318327,3600.07469698593
108,172,5994,280,1,0,7,7.2,0,0.61,194.09,194.09,-29.91,246.67,125,416,0.0083,-5.9324,0.3156,-4.6402,0.0168,-9,-999,50,0,0.3473,1,0.5676,"Forest Home - SOSAF Station",3058,"fho",32.3,-115.267,5.5,14.4,34.094,-116.936,0.019585,0.037169,"S894",416,-999,34.094,-116.936,1059.77013872393,3789.22054241376,9,13.3910656957546,1228.98840318327,3600.07469698593
108,173,5995,280,1,0,7,7.2,0,0.61,224.23,224.23,-71.36,277.32,125,335.43,0.0061,-5.4758,0.2715,-4.6503,0.0168,-19,0.32,50,0,0.4275,1,0.4882,"Fontana, Arrow Hwy and Bennett",3059,"fon",32.3,-115.267,5.5,14.4,34.1,-117.439,0.015087,0.026823,"S759",335.403749853262,0.32,34.1,-117.439,1013.24480498984,3787.23410986654,5,5.32902411397497,1228.98840318327,3600.07469698593
108,174,5996,280,1,0,7,7.2,0,0.61,214.81,214.81,-58.14,268.33,125,444.01,0.0067,-4.7635,0.2783,-4.7985,0.0168,-16,0.32,50,0,0.3146,1,0.5005,"San Bernardino - FS No. 01",3060,5326,32.3,-115.267,5.5,14.4,34.1052,-117.2826,0.014706,0.028929,"S737",444.003749973607,0.32,34.105,-117.283,1027.62900607465,3788.58754871962,6,5.49057978511345,1228.98840318327,3600.07469698593
108,175,5997,280,1,0,7,7.2,0,0.61,218.41,218.41,-57.39,271.77,125,322.53,0.0064,-5.019,0.3696,-4.592,0.0168,-15,0.32,50,0,0.4377,1,0.6646,"San Bernardino - Fire Sta. #4",1252,5337,32.3,-115.267,5.5,14.4,34.14,-117.294,0.017987,0.037337,"S528",322.516666322151,0.32,34.14,-117.294,1026.39461852872,3792.41852233003,6,3.86538407681358,1228.98840318327,3600.07469698593
108,176,5998,280,1,0,7,7.2,0,0.61,218.74,218.74,-63.75,272.14,125,325.97,0.0064,-5.354,-0.2496,-4.6021,0.0168,-17,0.32,50,0,0.435,1,-0.4489,"San Bernardino - Fire Sta. #9",1249,5330,32.3,-115.267,5.5,14.4,34.103,-117.349,0.0095636,0.022587,"S529",325.984999654892,0.32,34.103,-117.349,1021.54270645346,3788.02502178734,6,0.450792057432281,1228.98840318327,3600.07469698593
