"V1","V2","V3","basin_id","D_basin"
1336.38235954165,3712.43618087877,0,9,67.48180498671525
1336.38235954165,3814.30826687668,0,9,153.66388068808735
1336.38235954165,3702.24897227898,0,9,58.85991114222615
1336.38235954165,3773.55943247752,0,9,120.0973753631283
1336.38235954165,3783.74664107731,0,9,128.37991549504568
1336.38235954165,3692.06176367919,0,9,50.817232577721796
1336.38235954165,3753.18501527793,0,9,101.57951821030315
1336.38235954165,3732.81059807835,0,9,83.92646318658903
1336.38235954165,3763.37222387772,0,9,110.75698544750112
1336.38235954165,3824.49547547647,0,9,162.49543669350973
1336.38235954165,3742.99780667814,0,9,92.61342047655944
1336.38235954165,3793.9338496771,0,9,136.56832028795353
992.12680479669,3851.49201712869,0,9,57.88442307143081
839.117109213783,3640.65166479895,0,9,139.56260230986703
1090.65712360926,3851.49201712869,0,9,70.81282004453259
865.672047531359,3614.09672648137,0,9,144.6375139323251
772.729763419844,3707.03901059289,0,9,108.22748496195362
812.562170896207,3667.20660311652,0,9,120.61099669910062
859.033312951965,3620.73546106077,0,9,142.4859563837765
786.007232578631,3693.7615414341,0,9,109.95006993124508
819.200905475601,3660.56786853713,0,9,124.67787928784391
852.394578372571,3627.37419564016,0,9,140.92826644765177
845.755843793177,3634.01293021955,0,9,139.9842705040237
872.310782110752,3607.45799190198,0,9,147.30404235785377
799.284701737419,3680.48407227531,0,9,114.3014905769325
877.174766182025,3851.49201712869,0,9,50.66061218358881
1230.24174192707,3851.49201712869,0,9,132.85570920452986
811.487886973646,3851.49201712869,0,9,60.029666993822445
1098.86798351031,3851.49201712869,0,9,70.89040488538
1156.34400281764,3851.49201712869,0,9,91.63431567812994
1172.76572261973,3851.49201712869,0,9,101.3297375250817
1222.03088202602,3851.49201712869,0,9,129.65695978407794
1115.2897033124,3851.49201712869,0,9,73.76953474314922
1033.18110430193,3851.49201712869,0,9,53.3663651323574
819.698746874693,3851.49201712869,0,9,56.4637685035155
885.385626083073,3851.49201712869,0,9,53.98741579206226
934.650785489358,3851.49201712869,0,9,46.81112073675006
1304.13948103649,3851.49201712869,0,9,167.39156605699236
1074.23540380716,3851.49201712869,0,9,70.11626523551267
901.807345885168,3851.49201712869,0,9,47.07712980341966
844.331326577836,3851.49201712869,0,9,47.3817598912946
1082.44626370821,3851.49201712869,0,9,71.68192171764751
1107.07884341135,3851.49201712869,0,9,71.91161218882483
967.494225093548,3851.49201712869,0,9,59.17941924383915
893.59648598412,3851.49201712869,0,9,50.38149654622873
1057.81368400507,3851.49201712869,0,9,62.69543746623228
1333.45342735352,3842.70522056429,0,9,177.37017491524867
1327.59556297725,3848.56308494056,0,9,179.20856423939884
1312.35034093754,3851.49201712869,0,9,172.0789702186591
1008.54852459878,3851.49201712869,0,9,52.58233757106121
1049.60282410402,3851.49201712869,0,9,59.53301546305867
1131.7114231145,3851.49201712869,0,9,79.18213793961205
1320.56120083859,3851.49201712869,0,9,177.02328670727246
1295.92862113545,3851.49201712869,0,9,162.98324215434465
1041.39196420297,3851.49201712869,0,9,56.0832480309348
1263.08518153126,3851.49201712869,0,9,147.22671673154179
1197.39830232288,3851.49201712869,0,9,116.74382783805773
1287.7177612344,3851.49201712869,0,9,158.75388620260392
1123.50056321345,3851.49201712869,0,9,76.33170254499558
1254.87432163021,3851.49201712869,0,9,144.11690478860515
1164.55486271869,3851.49201712869,0,9,96.26988652692353
910.018205786215,3851.49201712869,0,9,44.97442355419972
975.705084994595,3851.49201712869,0,9,61.0546766638578
868.963906280978,3851.49201712869,0,9,47.78991893451163
803.277027072598,3851.49201712869,0,9,64.44998933893754
1024.97024440088,3851.49201712869,0,9,51.821265768116184
918.229065687263,3851.49201712869,0,9,44.204178240195624
827.909606775741,3851.49201712869,0,9,53.751536057714965
959.2833651925,3851.49201712869,0,9,56.9491790289137
926.43992558831,3851.49201712869,0,9,44.819801602208976
836.120466676788,3851.49201712869,0,9,50.017553497392534
942.861645390405,3851.49201712869,0,9,49.94988085401578
860.753046379931,3851.49201712869,0,9,46.21787010829948
951.072505291453,3851.49201712869,0,9,54.08068295208326
1000.33766469774,3851.49201712869,0,9,54.83508187916128
1016.75938449983,3851.49201712869,0,9,51.55341584035642
1066.02454390612,3851.49201712869,0,9,66.47032272199885
1213.82002212497,3851.49201712869,0,9,126.64633070007248
1246.66346172916,3851.49201712869,0,9,140.47979671718767
1279.50690133335,3851.49201712869,0,9,154.57122367646468
1139.92228301554,3851.49201712869,0,9,82.75221788318655
1180.97658252078,3851.49201712869,0,9,106.78191233784703
1271.2960414323,3851.49201712869,0,9,150.72015934797636
1205.60916222392,3851.49201712869,0,9,121.52283757571861
1148.13314291659,3851.49201712869,0,9,86.95334726803206
927.168415498866,3749.67041310359,0,9,2.93540553323861
977.435872022373,3764.41747537246,0,9,1.9842978941671103
1058.18187091981,3748.43001980908,0,9,38.05389054109389
930.156315689499,3781.95476635018,0,1,0.9428114778339741
923.665137051258,3808.80315542428,0,9,3.56777023868403
849.866512200171,3784.74097080256,0,2,0.9547600890289688
979.203362753127,3784.43575324459,0,9,1.3300296915887106
995.329808276681,3718.2319860778,0,9,21.74935325608383
959.291860889662,3793.90514249828,0,9,2.996706030144909
991.120177186324,3792.17745909811,0,9,0.7276246479369249
956.951345678403,3775.4268605099,0,9,0.4088761097502236
994.070226559392,3815.16352743136,0,9,21.954022162291395
1220.02142590592,3638.6875680565,0,8,23.934589109463598
1223.18302292983,3635.56177303597,0,8,23.828816026767267
1219.11721059549,3643.31986985077,0,8,27.26348671293755
1200.29012549851,3675.2893360384,0,8,29.06164015767574
1204.71666843991,3639.7121963247,0,8,16.7153830149913
1198.92461157595,3690.39859912134,0,8,21.335694584961317
1190.15025103134,3715.82171453897,0,8,2.1459600511625356
1244.11439199633,3631.73722796696,0,8,33.1436190110001
1197.25809298951,3652.93559176492,0,8,19.52437948527436
1208.22392787201,3651.48055758119,0,8,25.727606699958322
1218.73272112993,3673.15883006397,0,8,21.42373474719579
1194.47831586902,3648.15595341538,0,8,13.99664644273427
1190.79459994939,3644.09708211329,0,8,8.75191786397271
1186.53856088731,3642.79481371071,0,8,5.856185963135473
1213.54501199442,3665.39740821947,0,8,30.384095270086256
1208.90474885361,3661.70627965863,0,8,33.37742521760785
1203.93960951295,3658.55403408515,0,8,27.85531436241542
1214.3092217288,3656.16944233716,0,8,33.40976261103564
1198.40266380686,3702.88485086288,0,8,11.27198705286505
1183.14699838054,3667.14799203843,0,8,23.961836993907045
1169.28425257869,3650.6623653101,0,8,8.549569257741283
1171.31822634773,3669.23669116938,0,8,11.950689953923494
1189.61704946035,3679.67365859876,0,8,28.051285630522038
1107.88631327739,3737.85601585438,0,9,11.079881569391677
1096.02134988222,3722.94023367792,0,9,29.99442416999787
1087.68115724516,3730.90478776221,0,9,27.98538526022342
1126.98435244229,3692.53437928741,0,9,23.065572375868186
1114.65330880397,3709.38055157138,0,9,27.095133926743003
1210.49490018338,3634.30974586076,0,8,15.367417020013109
1189.17051730094,3695.29284182443,0,8,19.621709638712833
1069.82002197867,3739.19398607519,0,9,33.67306732933278
1091.13552185153,3720.2959856179,0,9,35.02180516721858
1075.10563905666,3770.51577946264,0,9,15.693846902444644
1026.33773523698,3783.50068755617,0,6,1.3063799379672774
1071.21259943875,3750.20585096765,0,9,26.460922992655906
1100.18159323679,3776.98371512629,0,7,1.412271432990727
1111.5617875567,3773.58397215335,0,9,3.4881997428606013
1021.43156123868,3826.46159243717,0,9,26.56190388170722
1086.30513201677,3744.20659821604,0,9,17.509661150433036
1129.08991896545,3754.85843895187,0,7,0.8150895905640609
1134.79174061941,3751.88693567321,0,9,0.6676642212057954
1117.01669939547,3796.82427395701,0,9,24.34049494213871
1013.6316078234,3759.62733294394,0,9,7.477312844940665
1108.76422234001,3812.35902405574,0,9,34.658678440711775
1093.18277864536,3786.2489021266,0,9,5.561303043167316
1044.80138014615,3733.16615085444,0,9,45.41723363398255
1097.29970502179,3772.56065467107,0,7,4.576533786133884
1100.84131398629,3762.18363909344,0,7,3.105243984248764
1088.41665768996,3705.07045930079,0,9,49.19126522809836
1000.74744173866,3787.00577958706,0,5,5.959791307354817
1013.49854325885,3770.64876021556,0,9,6.739720884398701
1066.92279718386,3756.52873183446,0,9,26.513403612937356
1102.85786446259,3733.18596762018,0,9,17.67806373893857
1069.1605638679,3762.68443369407,0,9,22.323692597720783
1040.83961674142,3771.61607026512,0,9,11.527781025619696
1043.86895914131,3721.63349686578,0,9,51.66094159877681
1086.37491239148,3779.24003977043,0,9,4.15050106227951
1048.07334705529,3737.92285021343,0,9,45.81070516933434
1054.2609889699,3746.97489616996,0,9,38.548056483550745
1051.34172947375,3742.68110491683,0,9,41.97001322753218
947.71967397188,3780.54823760313,0,9,0.4507303319386139
952.137281552686,3792.6671296679,0,4,0.31853907485218574
967.493416737382,3753.34720069215,0,1,9.666332338553133
957.928718896948,3787.71697978137,0,4,2.4841336217493493
920.194046184842,3797.7449246339,0,3,4.720487565893035
963.81795723836,3784.6665483875,0,4,4.59659025913156
947.532999583355,3768.85525906458,0,1,6.216799856880931
923.875242044317,3785.78566149036,0,9,1.964792945925372
939.664761319895,3804.2026146319,0,9,11.062322472370587
972.043875215493,3764.59252178888,0,1,1.023519146868856
969.316949091675,3761.56285023022,0,1,4.8368399504105835
930.498437212805,3790.6479342434,0,3,1.4791832776742289
896.904069798417,3787.1658104512,0,9,5.395944727469494
904.912527921472,3794.40254005379,0,3,1.0354016838323687
920.476101801113,3818.114244021,0,9,10.940830019855625
937.955824420258,3751.384571162,0,1,4.100841910015656
899.678612233199,3821.64538570963,0,9,21.73894858811074
944.361411685043,3761.36191987755,0,1,13.50399577038412
973.455465068024,3782.69751252934,0,9,0.7978407907941697
969.340006351637,3783.49330191198,0,4,3.2244089494838413
949.71308395691,3763.95113274995,0,1,10.489639512919394
959.699243525594,3783.68526173323,0,4,6.43382152094224
989.626455739907,3760.25164904744,0,9,7.359519262492341
969.326876583661,3742.5291499938,0,1,10.001461772695757
951.342430890802,3778.38415631056,0,9,1.0584670159442813
939.560078220891,3794.62853508057,0,9,4.187085252443116
972.017661334788,3789.19346787798,0,4,0.4115696803778203
967.286653303196,3772.59367570811,0,9,4.499619620272468
964.066894362711,3735.92791059247,0,1,1.569620215885961
936.646717038304,3761.67097987571,0,1,12.273356672353634
928.532859759514,3772.86988559313,0,1,8.14038325394554
922.10102393146,3771.69030529565,0,1,4.697148451531338
922.994264728899,3778.62683394087,0,1,0.9315053405270586
917.06071362519,3780.92056014608,0,9,3.437256920083747
940.973702804698,3782.23280225593,0,9,5.075747256544358
945.305688424754,3776.76174946919,0,9,1.869294059943654
936.134610237232,3772.77294439047,0,1,4.025130214068779
928.900814422665,3777.00265379795,0,1,4.471764885777676
944.743640014718,3745.24612464596,0,1,2.4354942302072797
944.853512546189,3754.82016419593,0,1,9.867518882839027
950.831110779019,3748.20273702051,0,1,3.0644056535054793
937.241385214583,3798.74814065345,0,9,6.51237196747276
964.888288988953,3764.79514177281,0,1,2.3649197510495052
969.400187079936,3776.70588470598,0,9,1.0022644974545205
953.623208296875,3755.90254165294,0,1,11.248617797139623
930.484980272532,3760.49917861374,0,1,6.7666957157987175
902.754902441136,3775.73848341657,0,9,11.751945579340905
887.932727357479,3771.55948486708,0,9,22.95304185272853
952.466991597248,3816.38853531844,0,9,21.200440135438107
879.212369040369,3801.7764587573,0,9,11.525090027614393
955.482584944131,3798.05991323133,0,9,5.739627404557517
922.893841219136,3793.19442043658,0,3,5.304916526252082
910.789343189345,3814.12208343641,0,9,9.624812812149985
902.579763897753,3814.20832845074,0,9,13.82115639373592
913.134796766699,3794.42773125433,0,3,5.36809748879591
955.941487591871,3763.69245646447,0,1,7.188066033823491
910.53112608935,3775.74013927167,0,9,4.324758732615628
925.791506668452,3804.67258290396,0,9,1.8156655064153708
950.119492008754,3788.45251839325,0,4,3.3710741414426533
945.36382536503,3789.22734093923,0,9,1.1987280810891454
922.211813989088,3767.13473322697,0,1,2.016293544538535
984.947090523483,3780.83286104091,0,5,1.322785122080114
932.294894920752,3743.11603949644,0,9,5.610524130296815
952.874145655653,3783.13173207285,0,4,3.7056038721530014
917.088783334154,3771.91254419631,0,1,0.9421481479894498
926.929793014171,3797.93841925952,0,9,0.5494297683750111
932.564181279687,3801.979805025,0,9,3.7793219615111315
919.284612238091,3807.71533037098,0,9,0.5143728738860744
911.805673334943,3788.91944262774,0,3,0.14678368042136192
938.436692244182,3742.95137862561,0,1,0.4688186082329546
929.209359202577,3826.63504176706,0,9,21.656119039418677
979.798312586285,3754.40557955498,0,9,0.5100910008483589
966.048033960579,3780.76951189694,0,4,3.093867387372354
961.122107328497,3756.37495438366,0,1,11.123968431424768
961.985431707634,3750.07293303734,0,1,10.96243075018399
926.559213694691,3759.09814790733,0,1,2.602677311056497
1184.99429602543,3689.18494847791,0,8,22.047204345588757
1177.16200778251,3685.50790560764,0,8,14.605004218722426
907.433056573939,3810.74927906156,0,9,10.066919990119924
966.775160683524,3790.37859504504,0,9,0.7073830351154308
959.355849031767,3742.93429842622,0,1,3.8113987593031884
934.173485767762,3777.13272582191,0,1,1.5750635368670154
979.762285414825,3744.05008232815,0,1,2.923856913596955
1146.04700372155,3786.60222132964,0,9,34.804445342849505
1061.38141966354,3788.64758101559,0,9,14.877160676729295
1111.87335136079,3761.54916289325,0,7,1.9905690071955167
1058.90782109958,3805.22610210958,0,9,21.977701424037832
1144.11805229002,3720.01127567215,0,8,0.49976271787259
1022.98882112793,3821.75747328469,0,9,22.09309545848956
1123.82523258611,3741.22636038792,0,9,0.780148072058013
1151.56072025984,3735.92736912681,0,8,1.4866504963851972
991.957788840112,3800.90785838813,0,9,8.832660914955259
973.041500965163,3733.25084975105,0,1,2.247547468766661
1167.18729676213,3721.02326367553,0,8,9.455710375973474
1158.90773760134,3729.72631656002,0,8,3.0603259520957624
967.827475543867,3824.71828623221,0,9,34.24268683817662
1003.55759057868,3827.59105178826,0,9,31.56531370146406
999.901035016063,3794.20042760489,0,9,0.5901289127210655
1063.61366542083,3732.13623625569,0,9,42.7337429024458
1153.98074561743,3704.3667542663,0,8,0.9011947896525208
1027.17944044444,3788.33945268084,0,6,4.982783366046761
955.485715625203,3746.08726305766,0,1,4.281333847810164
1084.48343593803,3767.74384806304,0,9,6.296286576919776
1002.17446498979,3810.47307290891,0,9,16.23590063084932
1033.90174540423,3792.39672445503,0,6,0.6272215769742243
835.983496227391,3769.90202066738,0,9,19.06874009325349
932.990004880138,3794.76777418983,0,9,1.1879547124499181
861.315408045363,3792.17605984787,0,2,4.28925001763451
914.375338798572,3806.05006039044,0,9,2.3754254832908472
961.142408707921,3827.50053497192,0,9,34.49776394061491
951.47089538728,3771.82453316776,0,1,2.6329323356781136
906.047339208794,3819.25247012085,0,9,16.60896007027996
863.030588936225,3781.23905133081,0,9,1.8417395987794338
926.607652755657,3743.5273751029,0,9,7.1772511367645695
916.37589838322,3802.57968467567,0,9,0.27580728178639546
1023.63402187014,3797.0555811221,0,6,0.2090053850540602
1059.75241153637,3754.98882007316,0,9,33.42737337098819
789.410396130147,3813.4465448893,0,9,53.425785236961005
895.22843706148,3796.21304904458,0,9,7.207878913183645
899.133403227725,3799.93709895576,0,9,5.207180497742287
906.07953625497,3780.21815490032,0,9,8.765434218029833
841.309986540823,3798.98240402014,0,2,0.19959993444533855
984.094144586328,3816.97809177417,0,9,26.196954618162316
952.200278406703,3725.12221951708,0,9,14.053448056125879
962.951258864422,3820.80030297549,0,9,29.322444312021208
933.707604886111,3785.23287154958,0,9,1.9091937801032421
1079.74221498855,3735.5521499589,0,9,28.31465462109262
1064.70142746225,3805.90882963374,0,9,26.1871703710957
1176.85760018628,3714.09788012833,0,8,8.80920535062899
1015.37695451982,3802.39139796235,0,9,3.8878902644408173
1183.59675935663,3719.60312600301,0,8,1.7523957804543033
1071.9810048085,3797.42850934279,0,9,26.613331733894064
1131.67108450951,3774.90632186666,0,9,17.26477101977224
