"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
177,25,13740,1072,1,0,4,3.97,2,11.05,18.08,14.14,12.49,7.5,1.1,440.7,0.0095,-3.6023,-0.5987,-3.7807,0.5987,-999,-999,82,0,0.3185,1,-0.8006,"Serrano",3090,"srn",33.9535,-117.7457,11.873,1.4,33.829,-117.789,0.0084782,0.028236,"S914",440.699411745076,-999,33.829,-117.789,982.441124211151,3755.43004833362,9,2.83986398846316,985.745143377239,3769.46080373779
177,26,13741,1072,1,0,4,3.97,2,11.05,138.29,137.75,69.83,-119.11,1.1,489.6,0.0003,-6.6878,0.2241,-7.5306,0.5987,-999,0.66,82,0,0.2599,1,0.2997,"Santa Clara",100132,"STC",33.9535,-117.7457,11.873,1.4,34.303,-119.1868,0.00059794,0.0018658,"S1131",489.6,0.66,34.303,-119.187,850.962316310985,3802.34010636263,9,1.41567512416779,985.745143377239,3769.46080373779
177,27,13742,1072,1,0,4,3.97,2,11.05,62.78,61.8,-55.23,28.09,1.1,698.7,0.0015,-4.8854,0.1293,-6.068,0.5987,-999,0.32,82,0,0.0742,1,0.1729,"Mentone, Greenspot Rd.",3092,"svd",33.9535,-117.7457,11.873,1.4,34.106,-117.098,0.0020913,0.0061723,"S669",698.700588227123,0.32,34.106,-117.098,1044.71859528369,3789.6739909646,9,1.77584978733776,985.745143377239,3769.46080373779
177,28,13743,1072,1,0,4,3.97,2,11.05,68.47,67.57,-15.19,-66.23,1.1,405,0.0013,-5.1442,-0.0204,-5.8413,0.5987,-999,-999,82,0,0.3597,1,-0.0273,"Vincent Substation",100283,"VCS",33.9535,-117.7457,11.873,1.4,34.4836,-118.1178,0.0020724,0.0047108,"S975",405,-999,34.484,-118.118,948.465105379015,3826.656124892,9,30.9150932511,985.745143377239,3769.46080373779
177,29,13744,1072,1,0,4,3.97,2,11.05,22.36,19.34,9.69,-17.3,1.1,342.6,0.0071,-3.3351,-0.2622,-3.9035,0.5987,-999,0.32,82,0,0.4215,1,-0.3506,"Walnut",100377,"WLT",33.9535,-117.7457,11.873,1.4,34.0095,-117.9508,0.0098564,0.016327,"S1136",342.6,0.32,34.01,-117.951,966.436978785828,3774.77790291332,9,2.15927676966334,985.745143377239,3769.46080373779
177,30,13745,1072,1,0,4,3.97,2,11.05,87.03,86.23,44.18,-74.51,1.1,383.7,0.0008,-4.8387,0.8097,-6.2818,0.5987,-999,0.1,82,0,0.3825,1,1.0828,"West Side Station",100434,"WSS",33.9535,-117.7457,11.873,1.4,34.1717,-118.6497,0.0031421,0.0090019,"S978",383.699615379796,0.1,34.172,-118.65,901.044781049462,3789.78811561708,9,0.5590828723965,985.745143377239,3769.46080373779
177,31,13746,1072,1,0,4,3.97,2,11.05,49.36,48.1,-46.82,11.28,1.1,441.3,0.0022,-4.0288,0.4125,-5.3092,0.5987,-999,0.32,82,0,0.3178,1,0.5516,"San Bernardino - Fire Sta. #7",1246,5327,33.9535,-117.7457,11.873,1.4,34.165,-117.288,0.0050986,0.0075427,"S593",441.311249761013,0.32,34.165,-117.288,1026.79286498317,3795.22675528712,6,1.04976700730546,985.745143377239,3769.46080373779
177,32,13747,1072,1,0,4,3.97,2,11.05,46.33,44.99,-40.45,20.1,1.1,316.8,0.0024,-4.2737,0.1101,-4.9671,0.5987,-999,0.34,82,0,0.4419,1,0.1473,"San Bernardino - Fire Sta. #11",1248,5329,33.9535,-117.7457,11.873,1.4,34.069,-117.275,0.0050611,0.013754,"S592",316.821428281552,0.34,34.069,-117.275,1028.59295813516,3784.62996390601,6,2.20011766485598,985.745143377239,3769.46080373779
177,33,13748,1072,1,0,4,3.97,2,11.05,41.45,39.95,-38.01,12.66,1.1,326,0.0029,-4.4095,0.0018,-4.8026,0.5987,-999,0.32,82,0,0.435,1,0.0024,"San Bernardino - Fire Sta. #9",1249,5330,33.9535,-117.7457,11.873,1.4,34.103,-117.349,0.0052298,0.0093442,"S529",325.984999654892,0.32,34.103,-117.349,1021.54270645346,3788.02502178734,6,0.450792057432281,985.745143377239,3769.46080373779
177,34,13749,1072,1,0,4,3.97,2,11.05,45.89,44.54,-41.16,17.42,1.1,279.5,0.0025,-3.7191,0.4306,-4.8634,0.5987,-999,0.32,82,0,0.4655,1,0.5759,"San Bernardino - Fire Sta. #10",1253,5339,33.9535,-117.7457,11.873,1.4,34.091,-117.289,0.0074567,0.013327,"S527",279.473332697236,0.32,34.091,-117.289,1027.16176973581,3787.00124516141,6,4.07192456075155,985.745143377239,3769.46080373779
177,35,13750,1072,1,0,4,3.97,2,11.05,46.08,44.74,-44.64,2.22,1.1,495.6,0.0024,-4.2612,0.6215,-5.2743,0.5987,-999,0.32,82,0,0.2527,1,0.8311,"San Bernardino - N Verdemont Sch",1255,5371,33.9535,-117.7457,11.873,1.4,34.205,-117.365,0.006389,0.012553,"S531",495.596363613018,0.32,34.205,-117.365,1019.43661399072,3799.27327910318,6,0.55375821094359,985.745143377239,3769.46080373779
177,36,13751,1072,1,0,4,3.97,2,11.05,40.79,39.26,-38.86,-5.73,1.1,414,0.003,-3.8831,0.4343,-4.9441,0.5987,-999,-999,82,0,0.3496,1,0.5808,"Lytle Creek Fire Station",1266,5409,33.9535,-117.7457,11.873,1.4,34.233,-117.482,0.0074427,0.025476,"S523",414.012856876674,-999,34.233,-117.482,1008.47009190542,3801.79063031426,9,7.19727004489511,985.745143377239,3769.46080373779
178,1,13752,1073,1,1,4,3.88,70,7.58,31.37,30.32,28.5,-13.06,1.2,423.1,0.0014,-5.0494,0.0328,-4.9242,-0.194,-999,0.32,25,0,0.3392,1,0.0439,"Agoura",100160,"AGO",34.3922,-118.6127,7.9,1.1,34.1465,-118.767,0.0023219,0.0077458,"S736",423.101333319678,0.32,34.146,-118.767,890.370605994247,3786.44731617841,9,11.5533647864028,903.42978210576,3814.3785803983
178,3,13754,1073,1,1,4,3.88,70,7.58,32.77,31.76,21.7,24.64,1.2,422.3,0.0013,-5.4144,0.0983,-4.9903,-0.194,-999,0.34,25,0,0.3401,1,0.1314,"Burbank Airport",1260,5398,34.3922,-118.6127,7.9,1.1,34.1949,-118.354,0.0022854,0.006436,"S513",422.304999852007,0.34,34.195,-118.354,928.239169372763,3793.54827004574,3,1.64282154392299,903.42978210576,3814.3785803983
178,4,13755,1073,1,1,4,3.88,70,7.58,82.45,82.06,33.96,75.63,1.2,481.1,0.0003,-6.9771,0.1183,-6.7169,-0.194,-999,0.32,25,0,0.27,1,0.1582,"Cal Poly Pomona",100349,"CPP",34.3922,-118.6127,7.9,1.1,34.0602,-117.809,0.00047831,0.0018285,"S1279",481.1,0.32,34.06,-117.809,979.286205967668,3780.9885064001,9,1.79679374088122,903.42978210576,3814.3785803983
178,5,13756,1073,1,1,4,3.88,70,7.58,169,168.81,76.89,151.11,1.2,576,0.0001,-8.6622,-0.5108,-8.5794,-0.194,-999,-999,25,0,0.1647,1,-0.683,"Domenigoni Reservoir",3053,"dgr",34.3922,-118.6127,7.9,1.1,33.65,-117.009,0.000050786,0.00014262,"S649",576.001066630619,-999,33.65,-117.009,1055.90775924286,3739.48987776095,9,45.0612344625958,903.42978210576,3814.3785803983
178,6,13757,1073,1,1,4,3.88,70,7.58,28.62,27.58,1.06,-27.91,1.2,420.5,0.0016,-3.9507,1.2379,-4.78,-0.194,-999,0.98,25,0,0.3422,1,1.6554,"Fillmore Pac Bell",1262,5401,34.3922,-118.6127,7.9,1.1,34.397,-118.918,0.0088913,0.015171,"S1181",420.5,0.98,34.397,-118.918,875.316811329538,3813.73640447412,9,15.8525532868748,903.42978210576,3814.3785803983
178,8,13759,1073,1,1,4,3.88,70,7.58,42.09,41.31,30.12,29.82,1.2,1015.9,0.0009,-6.3018,0.1424,-6.0222,-0.194,-999,0.0052,25,0,0.008,1,0.1905,"LA - Griffith Park Observatory",1148,141,34.3922,-118.6127,7.9,1.1,34.118,-118.299,0.0010453,0.0027278,"S498",1015.89666663932,0.0052,34.118,-118.299,933.707604886111,3785.23287154958,9,1.90919378010324,903.42978210576,3814.3785803983
178,9,13760,1073,1,1,4,3.88,70,7.58,54.16,53.56,25.82,47.97,1.2,383.1,0.0006,-6.7944,-0.9062,-5.7534,-0.194,-999,0.32,25,0,0.3832,1,-1.2118,"Kinemetrics",100113,"KIK",34.3922,-118.6127,7.9,1.1,34.1504,-118.1016,0.00040315,0.0010026,"S742",383.098999988254,0.32,34.15,-118.102,951.727863486249,3789.64260770737,4,2.61860792394771,903.42978210576,3814.3785803983
178,12,13763,1073,1,1,4,3.88,70,7.58,48.89,48.22,26.29,41.59,1.2,639.7,0.0007,-7.1537,-1.1754,-5.9423,-0.194,-999,0.02,25,0,0.1106,1,-1.5719,"Pasadena (PASA)",100562,"PASA",34.3922,-118.6127,7.9,1.1,34.1484,-118.1711,0.00028311,0.00073498,"S748",639.700909063134,0.02,34.148,-118.171,945.36909074505,3789.11631370555,9,1.28376049472447,903.42978210576,3814.3785803983
178,13,13764,1073,1,1,4,3.88,70,7.58,126.9,126.64,42.39,120.09,1.2,360,0.0001,-7.4525,0.1119,-7.4773,-0.194,-999,0.32,25,0,0.4059,1,0.1497,"Riverside Surface",100545,"RSS",34.3922,-118.6127,7.9,1.1,33.9733,-117.3267,0.00022431,0.00073826,"S750",360,0.32,33.973,-117.327,1024.37858072313,3773.69727718357,9,7.98405665616924,903.42978210576,3814.3785803983
178,14,13765,1073,1,1,4,3.88,70,7.58,101.13,100.85,-1.73,-101.07,1.2,485,0.0002,-7.0109,0.1222,-7.159,-0.194,-999,-999,25,0,0.2654,1,0.1634,"Santa Barbara",100439,"SBC",34.3922,-118.6127,7.9,1.1,34.4408,-119.7149,0.0003212,0.0011011,"S1127",485,-999,34.441,-119.715,801.846002779847,3815.95192219,9,42.5029626301623,903.42978210576,3814.3785803983
178,15,13766,1073,1,1,4,3.88,70,7.58,51.99,51.37,13.36,-50.17,1.2,249,0.0006,-6.3919,-0.6564,-5.3731,-0.194,-999,0.74,25,0,0.4797,1,-0.8778,"Saticoy",100435,"SIO",34.3922,-118.6127,7.9,1.1,34.293,-119.1646,0.00067931,0.0020741,"S1267",249,0.74,34.293,-119.165,853.030302258781,3801.30668110063,2,0.558895711681958,903.42978210576,3814.3785803983
178,16,13767,1073,1,1,4,3.88,70,7.58,152.4,152.19,130.54,-79.85,1.2,541,0.0001,-7.3355,0.5484,-8.2453,-0.194,-999,-999,25,0,0.2008,1,0.7334,"San Nicolas Island",100278,"SNCC",34.3922,-118.6127,7.9,1.1,33.2479,-119.5244,0.0001955,0.00068831,"S1276",541,-999,33.248,-119.524,823.881785468642,3684.17125979155,9,100.786808010892,903.42978210576,3814.3785803983
178,17,13768,1073,1,1,4,3.88,70,7.58,34.93,33.99,34.95,1.07,1.2,428.1,0.0012,-3.8862,0.8818,-5.1001,-0.194,-999,0.32,25,0,0.3334,1,1.1792,"Topanga Canyon",100382,"TCF",34.3922,-118.6127,7.9,1.1,34.0838,-118.599,0.0045747,0.015269,"S1283",428.1,0.32,34.084,-118.599,906.171894945117,3780.22213803096,9,8.75759487867036,903.42978210576,3814.3785803983
178,18,13770,1073,1,1,4,3.88,70,7.58,32.96,31.96,27.6,-18.02,1.2,383.1,0.0013,-4.4975,0.6066,-4.9299,-0.194,-999,0.32,25,0,0.3832,1,0.8112,"Thousand Oaks Ventura",100280,"TOV",34.3922,-118.6127,7.9,1.1,34.1561,-118.8204,0.003987,0.0066818,"S1207",383.1,0.32,34.156,-118.82,885.434119029878,3787.35530259087,9,16.0849808417311,903.42978210576,3814.3785803983
178,19,13771,1073,1,1,4,3.88,70,7.58,51.3,50.67,41.07,31.49,1.2,277.7,0.0006,-6.6136,-0.9567,-5.4277,-0.194,-999,0.58,25,0,0.4664,1,-1.2793,"Univ Southern Ca",100483,"USC",34.3922,-118.6127,7.9,1.1,34.0192,-118.2863,0.0004875,0.0012448,"S974",277.698666573832,0.58,34.019,-118.286,935.415693848734,3774.29734694666,1,2.9436032138409,903.42978210576,3814.3785803983
179,1,13773,1074,1,0,4,4.06,15,10.69,16.68,12.61,9.29,9.58,1.6,760,0.0099,-5.0928,-1.8484,-3.8724,0.3549,-999,-999,80,0,0.0481,1,-2.4718,"Yucaipa; Oak Glen Christian Conf",100540,5442,34.1614,-116.9872,11.361,1.5,34.0491,-116.9403,0.0019549,0.003907,"S921",760,-999,34.049,-116.94,1059.69777213104,3784.19852089784,9,13.230310001315,1054.59479846861,3796.42854965651
179,2,13774,1074,1,0,4,4.06,15,10.69,16.57,12.66,-12.66,0.26,1.6,356,0.01,-2.7286,1.15,-3.3435,0.3549,-999,-999,80,0,0.4096,1,1.5379,"Big Bear Solar Observatory",100543,"BBR",34.1614,-116.9872,11.361,1.5,34.2623,-116.9208,0.053489,0.038867,"S639",356,-999,34.262,-116.921,1060.03990091627,3807.97012276097,9,24.8888191575653,1054.59479846861,3796.42854965651
179,3,13775,1074,1,0,4,4.06,15,10.69,28.6,26.3,23.69,12.66,1.6,341,0.0047,-4.1669,-0.2917,-4.078,0.3549,-999,-999,80,0,0.4229,1,-0.3901,"Beaumont, I-10 at 79",3039,"bbs",34.1614,-116.9872,11.361,1.5,33.921,-116.981,0.0064263,0.019593,"S640",341,-999,33.921,-116.981,1056.74404639851,3769.75201224916,9,19.5231577374379,1054.59479846861,3796.42854965651
179,4,13776,1074,1,0,4,4.06,15,10.69,62.72,61.72,20.29,-58.86,1.6,500,0.0014,-6.749,-0.9661,-5.6518,0.3549,-999,-999,80,0,0.2475,1,-1.292,"Mt. Baldy Ranger Station",100092,"BFS",34.1614,-116.9872,11.361,1.5,34.2388,-117.6585,0.00074477,0.00066361,"S925",500,-999,34.239,-117.658,992.199460371147,3801.58877218575,9,9.41910448931369,1054.59479846861,3796.42854965651
179,5,13777,1074,1,0,4,4.06,15,10.69,56.35,55.32,-15.95,53.61,1.6,524,0.0016,-5.0077,0.1868,-5.4897,0.3549,-999,-999,80,0,0.2197,1,0.2498,"Black Rock Canyon Campground 2",3042,"bla2",34.1614,-116.9872,11.361,1.5,34.069,-116.39,0.0027762,0.0019767,"S643",524,-999,34.069,-116.39,1110.43195134824,3789.58438518104,9,14.6795900429487,1054.59479846861,3796.42854965651
179,6,13778,1074,1,0,4,4.06,15,10.69,107.78,107.23,7.99,107.6,1.6,370,0.0005,-5.6964,-0.0043,-6.5487,0.3549,-999,0.1,80,0,0.3964,1,-0.0058,"Cactus City, Airway beacon",3052,"ctc",34.1614,-116.9872,11.361,1.5,33.655,-115.99,0.00084919,0.0023049,"S647",370,0.1,33.655,-115.99,1150.59271925333,3746.02699384787,9,7.25501120943978,1054.59479846861,3796.42854965651
179,7,13779,1074,1,0,4,4.06,15,10.69,45.86,44.57,5.25,45.03,1.6,396.1,0.0023,-4.1661,0.2435,-4.9318,0.3549,-999,0.58,80,0,0.3694,1,0.3256,"Devers",100100,"DEV",34.1614,-116.9872,11.361,1.5,33.936,-116.5779,0.0048162,0.0067481,"S648",396.099090864229,0.58,33.936,-116.578,1093.97312198306,3773.69006885344,7,1.5153947821629,1054.59479846861,3796.42854965651
179,9,13781,1074,1,0,4,4.06,15,10.69,23.91,21.22,13.79,-16.89,1.6,335.4,0.0061,-4.509,-0.9362,-3.8051,0.3549,-999,0.32,80,0,0.4275,1,-1.2519,"Highland, Baseline",3062,"hln",34.1614,-116.9872,11.361,1.5,34.121,-117.219,0.0042625,0.009929,"S655",335.40799973764,0.32,34.121,-117.219,1033.44214876999,3790.69886115982,6,2.23692902151629,1054.59479846861,3796.42854965651
179,10,13782,1074,1,0,4,4.06,15,10.69,42.22,40.85,-35.87,20.22,1.6,388,0.0026,-4.4699,0.4583,-4.7792,0.3549,-999,-999,80,0,0.3781,1,0.6128,"Johnson Valley",100112,"JVA",34.1614,-116.9872,11.361,1.5,34.3662,-116.6127,0.0069465,0.0047776,"S657",388,-999,34.366,-116.613,1087.72775238497,3821.275614443,9,41.0100138678883,1054.59479846861,3796.42854965651
179,11,13783,1074,1,0,4,4.06,15,10.69,103.26,102.55,87.26,-54.58,1.6,244.7,0.0005,-5.9112,-0.2105,-6.1551,0.3549,-999,0.48,80,0,0.4814,1,-0.2815,"Fountain Valley, I-5",3065,"lls",34.1614,-116.9872,11.361,1.5,33.684,-117.943,0.00092665,0.0016135,"S898",244.700999920319,0.48,33.684,-117.943,968.960964353871,3738.61539859795,1,6.73943719839953,1054.59479846861,3796.42854965651
179,13,13785,1074,1,0,4,4.06,15,10.69,42.37,40.99,-4.36,-41.28,1.6,365,0.0026,-5.1706,-0.7857,-4.7418,0.3549,-999,-999,80,0,0.4012,1,-1.0507,"Lugo",100118,"LUG",34.1614,-116.9872,11.361,1.5,34.3656,-117.3668,0.0020869,0.0037636,"S1122",365,-999,34.366,-117.367,1018.25835210308,3817.14692220481,9,17.1761975235289,1054.59479846861,3796.42854965651
179,14,13786,1074,1,0,4,4.06,15,10.69,40.55,38.89,34.35,19.4,1.6,244,0.0028,-4.5439,-0.2199,-4.3881,0.3549,-999,-999,80,0,0.4817,1,-0.294,"Mt. San Jacinto Campus",3070,"msj",34.1614,-116.9872,11.361,1.5,33.808,-116.968,0.0047552,0.011796,"S662",244,-999,33.808,-116.968,1058.68750933905,3757.26755960868,9,30.9248854311953,1054.59479846861,3796.42854965651
179,15,13787,1074,1,0,4,4.06,15,10.69,40.42,38.72,38.92,-2.1,1.6,418,0.0028,-3.8074,0.2123,-4.7604,0.3549,-999,-999,80,0,0.345,1,0.2838,"Lake Perris, Lake Perris Drive",3077,"per",34.1614,-116.9872,11.361,1.5,33.862,-117.205,0.0056987,0.016753,"S906",417.999729726584,-999,33.862,-117.205,1036.36822307024,3761.99969347023,9,19.5457552652681,1054.59479846861,3796.42854965651
179,16,13788,1074,1,0,4,4.06,15,10.69,80.28,79.48,25.25,76.13,1.6,786,0.0009,-5.5504,0.5328,-6.4557,0.3549,-999,0.014,80,0,0.04,1,0.7125,"Palm Desert",100385,"PMD",34.1614,-116.9872,11.361,1.5,33.6479,-116.3777,0.0017927,0.0018071,"S960",786,0.014,33.648,-116.378,1114.56898619731,3742.85922352115,9,4.94526375478672,1054.59479846861,3796.42854965651
179,17,13789,1074,1,0,4,4.06,15,10.69,38.94,37.22,32.95,-18.26,1.6,360,0.003,-3.8769,0.1557,-4.5944,0.3549,-999,0.32,80,0,0.4059,1,0.2082,"Riverside Surface",100545,"RSS",34.1614,-116.9872,11.361,1.5,33.9733,-117.3267,0.0059849,0.017263,"S750",360,0.32,33.973,-117.327,1024.37858072313,3773.69727718357,9,7.98405665616924,1054.59479846861,3796.42854965651
179,18,13790,1074,1,0,4,4.06,15,10.69,41.49,39.88,32.96,-23.3,1.6,355.9,0.0027,-4.8079,0.0829,-4.6895,0.3549,-999,0.32,80,0,0.4097,1,0.1109,"Riverside",100129,"RVR",34.1614,-116.9872,11.361,1.5,33.9935,-117.3755,0.0045058,0.0064356,"S667",355.898441496167,0.32,33.994,-117.376,1019.71540295994,3775.77930111251,9,4.82458039395905,1054.59479846861,3796.42854965651
179,20,13792,1074,1,0,4,4.06,15,10.69,25.81,23.46,3.44,-23.78,1.6,393,0.0055,-4.2043,-0.6014,-4.0246,0.3549,-999,-999,80,0,0.3728,1,-0.8043,"Strawberry Peak",3084,"sbpx",34.1614,-116.9872,11.361,1.5,34.232,-117.235,0.0049446,0.011396,"S910",393,-999,34.232,-117.235,1031.26454288433,3802.94593950725,9,7.69600517103545,1054.59479846861,3796.42854965651
179,21,13793,1074,1,0,4,4.06,15,10.69,41.34,39.78,24.58,32.2,1.6,499,0.0027,-4.3946,1.2429,-4.923,0.3549,-999,-999,80,0,0.2487,1,1.662,"Banning, Hwy 243, San Jacinto",3088,"slr",34.1614,-116.9872,11.361,1.5,33.834,-116.797,0.014224,0.009713,"S912",499,-999,33.834,-116.797,1074.37416336131,3761.10269682432,9,17.8431740879781,1054.59479846861,3796.42854965651
179,22,13794,1074,1,0,4,4.06,15,10.69,15.84,11.47,10.24,-6.2,1.6,698.7,0.0106,-2.6077,0.6846,-3.7441,0.3549,-999,0.32,80,0,0.0742,1,0.9155,"Mentone, Greenspot Rd.",3092,"svd",34.1614,-116.9872,11.361,1.5,34.106,-117.098,0.027234,0.080815,"S669",698.700588227123,0.32,34.106,-117.098,1044.71859528369,3789.6739909646,9,1.77584978733776,1054.59479846861,3796.42854965651
179,24,13796,1074,1,0,4,4.06,15,10.69,33.57,31.57,31.73,-2.68,1.6,338.2,0.0037,-3.1961,0.5178,-4.316,0.3549,-999,-999,80,0,0.4252,1,0.6924,"Moreno Valley - Alessandro&More",1349,13927,34.1614,-116.9872,11.361,1.5,33.921,-117.173,0.011073,0.039555,"S587",338.194999963039,-999,33.921,-117.173,1038.96091491748,3768.72241752711,9,13.7710164535558,1054.59479846861,3796.42854965651
179,25,13797,1074,1,0,4,4.06,15,10.69,17.17,13.44,-12.59,5.44,1.6,406.7,0.0095,-2.946,0.28,-3.4793,0.3549,-999,-999,80,0,0.3578,1,0.3745,"Big Bear Lake - Fire Station",1389,22791,34.1614,-116.9872,11.361,1.5,34.241,-116.872,0.020538,0.05473,"S511",406.7,-999,34.241,-116.872,1064.70142746225,3805.90882963374,9,26.1871703710957,1054.59479846861,3796.42854965651
179,26,13798,1074,1,0,4,4.06,15,10.69,22.09,19.33,-1.18,-19.84,1.6,685.6,0.0068,-2.922,0.6583,-4.189,0.3549,-999,-999,80,0,0.0812,1,0.8803,"Lake Arrowhead - Hwy 173 & Oak",100291,23072,34.1614,-116.9872,11.361,1.5,34.253,-117.174,0.016865,0.054599,"S1288",685.6,-999,34.253,-117.174,1036.7590527487,3805.60028365077,9,12.2167111467187,1054.59479846861,3796.42854965651
179,27,13799,1074,1,0,4,4.06,15,10.69,17.31,13.35,13.56,1.75,1.6,418.6,0.0094,-3.4844,0.4119,-3.5096,0.3549,-999,0.32,80,0,0.3444,1,0.5509,"Yucaipa - Bryant & Oak Glen",3030,23075,34.1614,-116.9872,11.361,1.5,34.046,-117.035,0.021964,0.034796,"S878",418.6,0.32,34.046,-117.035,1050.93117103951,3783.34706007602,9,5.28873830546798,1054.59479846861,3796.42854965651
179,28,13800,1074,1,0,4,4.06,15,10.69,21.57,18.48,18.68,1.94,1.6,346.8,0.007,-4.0619,-0.317,-3.6823,0.3549,-999,0.32,80,0,0.4179,1,-0.4238,"Yucaipa Valley - Calimesa & Cnty",1417,23920,34.1614,-116.9872,11.361,1.5,34.004,-117.058,0.0089006,0.01745,"S599",346.807999861596,0.32,34.004,-117.058,1049.07578903947,3778.55656022584,9,8.1164756217948,1054.59479846861,3796.42854965651
179,29,13803,1074,1,0,4,4.06,15,10.69,23.14,20.37,12.05,-17.15,1.6,362.4,0.0064,-3.4998,-0.0959,-3.8113,0.3549,-999,0.32,80,0,0.4037,1,-0.1283,"Highland Fire Station",1220,5161,34.1614,-116.9872,11.361,1.5,34.136,-117.213,0.0097285,0.016076,"S445",362.395454511247,0.32,34.136,-117.213,1033.90174540423,3792.39672445503,6,0.627221576974224,1054.59479846861,3796.42854965651
179,30,13804,1074,1,0,4,4.06,15,10.69,19.07,15.56,14.9,-5.77,1.6,351.3,0.0083,-3.4937,-0.7219,-3.5216,0.3549,-999,0.32,80,0,0.4139,1,-0.9653,"Mentone Fire Station #9",1221,5162,34.1614,-116.9872,11.361,1.5,34.067,-117.117,0.0069001,0.020832,"S524",351.305999965842,0.32,34.067,-117.117,1043.21293272401,3785.23955071814,6,0.521097856715528,1054.59479846861,3796.42854965651
179,31,13805,1074,1,0,4,4.06,15,10.69,29.19,27.05,12.3,-24.76,1.6,441.3,0.0046,-3.6404,0.1932,-4.2883,0.3549,-999,0.32,80,0,0.3178,1,0.2584,"San Bernardino - Fire Sta. #7",1246,5327,34.1614,-116.9872,11.361,1.5,34.165,-117.288,0.0085399,0.01172,"S593",441.311249761013,0.32,34.165,-117.288,1026.79286498317,3795.22675528712,6,1.04976700730546,1054.59479846861,3796.42854965651
179,32,13807,1074,1,0,4,4.06,15,10.69,26.05,23.65,10.63,-21.79,1.6,642.8,0.0054,-3.9257,-0.2031,-4.3832,0.3549,-999,0.02,80,0,0.1083,1,-0.2717,"San Bernardino - Del Rosa Wk Sta",1250,5331,34.1614,-116.9872,11.361,1.5,34.1663,-117.251,0.0057894,0.0081818,"S591",642.819999844434,0.02,34.166,-117.251,1030.20316429029,3795.53039055962,9,0.836370156062288,1054.59479846861,3796.42854965651
179,33,13808,1074,1,0,4,4.06,15,10.69,30.43,28.31,19.69,-21.11,1.6,279.5,0.0043,-4.0126,-0.5557,-4.0341,0.3549,-999,0.32,80,0,0.4655,1,-0.7431,"San Bernardino - Fire Sta. #10",1253,5339,34.1614,-116.9872,11.361,1.5,34.091,-117.289,0.0048384,0.012417,"S527",279.473332697236,0.32,34.091,-117.289,1027.16176973581,3787.00124516141,6,4.07192456075155,1054.59479846861,3796.42854965651
180,3,13813,1075,1,0,4,4.17,-19,4.28,183.48,183.4,87.59,161.69,1.6,511,0.0001,-7.1562,0.7645,-8.2904,-0.0154,-999,-999,85,0,0.2346,1,1.0224,"Barrett",100542,"BAR",34.3277,-116.829,4.957,1.2,32.6801,-116.6722,0.00028783,0.0003979,"S638",511,-999,32.68,-116.672,1093.76613845532,3633.56102497267,9,65.9242709364934,1068.08275144717,3815.78344009402
180,4,13814,1075,1,0,4,4.17,-19,4.28,11.93,11.03,11.09,1.62,1.6,356,0.0093,-2.5928,0.3579,-3.0394,-0.0154,-999,-999,85,0,0.4096,1,0.4786,"Big Bear Solar Observatory",100543,"BBR",34.3277,-116.829,4.957,1.2,34.2623,-116.9208,0.023212,0.046326,"S639",356,-999,34.262,-116.921,1060.03990091627,3807.97012276097,9,24.8888191575653,1068.08275144717,3815.78344009402
180,5,13815,1075,1,0,4,4.17,-19,4.28,47.25,46.97,36.47,30.43,1.6,341,0.0014,-4.5952,0.0068,-4.9898,-0.0154,-999,-999,85,0,0.4229,1,0.0091,"Beaumont, I-10 at 79",3039,"bbs",34.3277,-116.829,4.957,1.2,33.921,-116.981,0.0024871,0.0052079,"S640",341,-999,33.921,-116.981,1056.74404639851,3769.75201224916,9,19.5231577374379,1068.08275144717,3815.78344009402
180,6,13816,1075,1,0,4,4.17,-19,4.28,146.83,146.77,-66.45,131.43,1.6,763,0.0002,-8.3102,-0.6014,-7.9479,-0.0154,-999,0.016,85,0,0.0471,1,-0.8042,"Big Chuckawalla Mtns",3040,"bc3",34.3277,-116.829,4.957,1.2,33.655,-115.454,0.00010624,0.00026313,"S887",763,0.016,33.655,-115.454,1200.44564928923,3749.5556673385,9,31.3320034346275,1068.08275144717,3815.78344009402
180,7,13817,1075,1,0,4,4.17,-19,4.28,84.31,84.2,-44.57,72.1,1.6,796,0.0005,-6.932,-0.6464,-6.6804,-0.0154,-999,0.02,85,0,0.0372,1,-0.8644,"Belle Mountain Joshua Tree",100091,"BEL",34.3277,-116.829,4.957,1.2,34.0006,-115.9982,0.00031241,0.00071306,"S642",796,0.02,34.001,-115.998,1147.21820191963,3784.44836783776,9,33.363213660934,1068.08275144717,3815.78344009402
